,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
DE,-0.006402927052366661,-0.02040380301249863,-0.023011100832562546,-0.009112655199909002,0.0078508341511287,0.04348312094790969,-0.08119139547710975,0.04794341105580294,-0.041454002240756856,-0.05483282674772043,0.13491031972965942,0.11042278013259424,0.010076028212878944,0.07304517617821961,-0.05379899983868367,,0.015766440860859633,0.05748927184796674,0.023589370222060497,0.02425642506497246,-0.021118088905307097,-0.07651208986916923,0.038410688191496636,-0.04296631757712994,0.0699511547970813,-0.014704852601358408,,-0.019425643378838224,0.09908409658617819,0.012752660323179923,-0.021031812357234416,0.05319514429683933,-0.0300370535831602,-0.1407218474027755,0.0045381667980108585,0.05031688112156707,0.0753176493944809,-0.018811400194321416,-0.05281992556541665,-0.031072781915588623,-0.05228962004262162,-0.04731655475580884,0.06257116829879304,0.08045239035954178
DECK,-0.1218849651588521,0.05895835986247288,0.06183268802064996,-0.07423382519863783,-0.19715570681901057,-0.04283707865168535,0.018588399720475168,0.07120862201693602,-0.019680196801968038,0.07999999999999996,0.04067475957748708,0.07111899133175728,-0.16060496939142963,0.18808555771610383,0.01599130569787302,0.033209806157354596,0.07300022920009157,0.03540079097135142,-0.06877463725572425,0.061863240018356996,0.10455430128454658,0.04104199172376373,,-0.03294449429560322,0.07627691960762206,0.0667142772124026,-0.02288115806677565,-0.01706948054467152,-0.00047336531178988027,,0.010228921291401375,0.03933219403181275,,,0.08980514961725819,-0.040507876531547755,-0.016542852395984076,0.03371036199195577,-0.005511898998175183,0.18942176730364443,0.14130814517694237,0.14176753440557135,,0.10569586950802436
TGT,0.07043001238718818,0.010422186892775189,0.018227848101265796,0.07391497555917634,0.0025990903183886007,0.003336755646817314,0.007098381070983903,-0.04292963928130566,0.039870252736856376,-0.07621247113163972,-0.06425543190249083,0.06424972004479289,-0.12165595576147054,0.009352649917476582,0.036062557497700105,-0.09868530537527054,-0.0445834442374234,-0.0569762819663442,0.03206436892037951,-0.11261087543386045,0.04582358607403328,0.07782101167315188,0.20425581667251255,0.14055029318899426,-0.029525032092426177,-0.028740764796622603,0.12651570489408323,0.02336849852796861,-0.0677091729808157,0.06094075473526127,-0.02776359709405063,-0.04726153384136032,0.09841317515142411,-0.24930323299888513,-0.026916033076197315,-0.1313554587104704,0.010131287093099921,0.025810974443948833,0.02958816473410638,0.17754309955772182,0.1202073227456974,-0.08030555912183843,0.10337421187556285,-0.21974358974358976
DIS,0.05295429208472682,-0.009132420091324138,-0.0018443804034581738,-0.021739130434782608,0.07630180658873546,-0.001981446455912806,-0.09170843947736047,0.02362831858407081,-0.037586655112651635,-0.04043151969981227,0.012309920347574197,0.02864363942712735,0.0,-0.02150441688230567,-0.03879229762572449,0.020451889365017472,-0.013280587736648738,-0.017879948914431745,-0.022134522992450226,0.017241379310344827,-0.011095331084679567,-0.010371138602859513,,0.03760529482551143,-0.023215642921301634,-0.0017811201266574987,0.08798704066842862,0.02095631641086189,-0.016971347755486928,-0.026017718963777137,0.00998382508784662,-0.07073660074519905,0.03348502343272436,-0.00855431993156536,0.04678466601440888,-0.1316316316316317,-0.012703524780819483,-0.08730472612220683,0.04880557778031787,0.069112426035503,0.11498890457938275,-0.09513179359491714,-0.0445704123596755,0.06230529595015582
DISH,0.014893989837042253,-0.0402170443664219,0.017055510860820633,-0.008619338661651845,-0.011748180309028243,-0.007179180376907029,0.04311926605504576,-0.010197678067147765,-0.06294768830041239,0.002113271344040605,0.03348085433904179,0.02205363443895554,-0.00668576886341932,-0.023432650527622563,-0.04515625000000001,,-0.03118689701593001,-0.12064896755162242,0.14534494306764914,0.02000635122261032,-0.07677543186180429,0.044047619047618954,-0.08699059561128522,0.03490453460620509,-0.0009687575684184826,0.019650655021834187,-0.003790087463556719,0.011683096020445429,-0.041877041877041984,0.08319307525847544,0.006671431975220423,-0.13947551636110478,0.06855277475516869,-0.19141193595342074,0.06363105662580268,-0.033864541832669307,0.05198776758409784,0.021067415730337005,0.09554973821989524,-0.3743169398907104,,,,
DK,-0.0516617308325107,,0.06532147742818058,-0.028910529519172223,0.022156573116691284,-0.026072786529060317,-0.013470908569790737,-0.09353970390309548,,,,-0.05739644970414195,0.04743255004351609,0.003648155654641259,,-0.019101521047046308,,0.026987751712684183,0.028152718858465115,0.07822757111597373,0.06397016637980504,0.07027777777777781,-0.08585858585858587,-0.02481572481572494,-0.11438820247110407,-0.07492654260528898,,,0.024513618677042763,0.018548387096774227,-0.04843304843304851,,,0.045344129554655915,-0.0936567164179105,0.07583999999999992,-0.07531227038941944,0.028804608737398055,0.008354522339266271,0.013178294573643405,-0.09084482149169319,,-0.10998619420156468,
DKS,,-0.17983446200150482,0.01608825557343146,-0.008629762155335648,0.01046553590761455,-0.05080831408775981,0.03767258382642991,-0.09433962264150947,,0.0855643044619422,0.07050464565494621,-0.06864838232878961,-0.08610530317430148,-0.13727138953121718,-0.23030650243483233,-0.02773556231003041,,0.25820209973753283,-0.021709260785930176,0.025598678777869522,,-0.05897149245388483,0.035790112223233236,0.18615267562769475,,0.03675260559517269,0.15684593957574458,0.003060703961911235,,0.1690626113817275,0.13296616837136108,-0.0408468776732249,0.02090452261306531,0.09685569904548015,0.006976533478300227,0.10117823078361705,0.110867261994854,-0.014398734177215248,-0.24149891186071812,0.02167885051676328,0.15471878994461022,0.15912820512820514,-0.04889712217818367,-0.013985039260326121
DHR,0.014979757085020237,-0.01086218601493566,-0.05643312101910837,0.030702973048068818,0.011714080803251302,-0.006568914956011757,0.01354427498292736,0.05453321364452423,0.003555344868452375,0.011272650653181554,,0.03913945049248329,0.044300647088103565,-0.04106894956038868,-0.030189998834363015,0.0470656595002905,-0.020156234931044494,-0.008789062500000056,0.04474589997975301,-0.0354420731707317,-0.007167782703008631,0.015134529147982068,0.023988542785535225,-0.01451787648970741,0.023181212928217,,0.018455089208118117,0.03279629220922524,0.02866786678667869,0.03486088379705393,0.032737669764117114,-0.012959786544692155,,-0.007632498751694081,0.09074218750000007,-0.057427585404629784,,-0.08791035974051498,-0.008837894410419527,,0.0471081092634548,0.07213656387665199,0.05297142173861063,-0.03972950126796282
MU,,0.03966730646193213,0.06719242902208199,,-0.02342561606327947,-0.18151540383014153,,-0.0212183436002737,-0.0009541984732824223,-0.09156976744186045,,0.12682215743440248,0.07404608991310921,,,,,0.008312128922815859,-0.02865827181936605,-0.07915567282321898,0.0961873909793172,0.13341493268053853,-0.11090534979423869,0.028092006033182543,0.05388235294117645,0.04832638111710245,-0.07394991126010649,,0.04761364924611725,-0.0573076017886562,-0.019972640218878165,0.10544922589296606,-0.03522242535039611,-0.02948625180897255,0.0017996400719856713,-0.03438171517874581,0.07186234817813762,-0.040852840316087595,-0.04412842691687423,0.08628796543398153,0.14129870129870123,-0.07115762854734492,0.14733214994257074,-0.16179018286814245
DHI,0.09837631327602668,0.08337236533957834,-0.11532258064516127,0.022193768672641893,0.0554112554112553,-0.05357142857142849,0.03178758414360514,0.08272506082725058,,0.011457670273710993,-0.0034873583260679295,-0.05447735784814441,,-0.02503681885125188,,0.012772517066725511,0.010715021636101298,0.01201869574894278,,-0.0896515030593244,-0.026109660574412535,-0.04756803085493891,0.05727272727272734,0.030769230769230858,0.019825670825499978,0.11446212301116125,-0.029893345350758525,0.09130100076982282,-0.014942383183487307,0.017363344051446995,-0.020006559527713987,0.0517687661777394,0.01565120178870868,-0.026688232915487317,0.03762999452654625,0.029757029757029655,,0.056351855487924554,-0.019006648416112576,0.029306829765545387,,0.0009606147934677257,0.10100945971684336,-0.07240270539971173
