Ticker,Q-String,Date,Hawkes,Reversability,RSI,Vol Ratio,Idiosyncratic Vol,Abnormal Volume Call,Abnormal Volume Put,After Market,ATM Call Open Interest Ratio,ATM Put Open Interest Ratio,Beta,Call Put Ratio,Day Of Week,Kurt Delta,Skew Delta,Implied Move,Implied Vol,IV Slope,Log Market Cap,Vix,PNL (8),PNL Open (8),Earnings Std (8),Realized Move Pct (1),Realized Move Pct (2),Realized Move Pct Abs (1),Realized Move Pct Abs (2)
WB,2019-Q2,2019-05-22,61.87405517206778,0.1777011767995149,25.427562171610298,0.912968263855194,0.3804612614289512,-0.6328624748779788,-0.0013442522905897,0.0,0.0211467499290377,0.0200113539596934,2.911442698881745,1.4541971438523162,3.0,-0.1026836291349484,0.1421823274705076,0.1037350958993295,1.4916265,0.0985878571428571,22.06243476396453,14.75,-0.5180038695743523,-0.021831100125151052,0.12547786575675574,-0.0366173828934642,0.0489001692047377,0.0366173828934642,0.0489001692047377
WB,2019-Q3,2019-08-16,38.874102459011205,0.1489927183949189,48.916974835647245,0.6933284340139172,0.282292083160275,4.741762046138836,4.77187541988015,0.0,0.0304844855743059,0.0577027762656505,1.9029740579002516,0.975268817204301,0.0,0.3471593860532329,0.1413049837522055,0.1118966377054162,0.9411355,0.0288374285714285,21.740554527951545,18.47,-0.3902451073489234,-0.07843953386147008,0.118909807482072,-0.1127834245504299,-0.0366173828934642,0.1127834245504299,0.0366173828934642
WB,2019-Q4,2019-11-13,53.19521001106676,0.1986489615275398,58.0426778832986,1.132639568845221,0.2951236179929583,-1.457093829985821,-0.6607404442665599,0.0,0.0070302704639082,0.0244492208490059,2.322600172413741,1.3438287153652393,3.0,3.2222237853696587,0.98358790809172,0.0982538798742625,1.408032,0.0949747857142857,22.09360911832907,13.0,-0.16653269363650958,-0.014449076817739567,0.09340837866370374,0.1410463861920173,-0.1127834245504299,0.1410463861920173,0.1127834245504299
WB,2020-Q1,2020-02-25,45.39159990205234,0.3082101706208112,43.12437149112456,2.3777814955127954,0.487997247620403,-0.8217554798593472,-1.0827390133096868,0.0,0.0020649929355504,0.0056515596130855,0.7737982384535124,0.8094395280235989,2.0,-4.661594285374012,-0.6248007927728079,0.1292653589605045,1.5363985,0.0861076428571428,21.89747529265262,27.85,-0.3704664894257272,-0.11277114891333911,0.10794078651466837,-0.1769609700644184,0.1410463861920173,0.1769609700644184,0.1410463861920173
WB,2020-Q2,2020-05-18,36.99564785558449,0.0884813055122026,63.12228316776259,1.350868960143347,0.456859898455355,2.9886415265788275,0.1234119782214158,0.0,0.0351117191062471,0.0063839489284085,0.5103298093485323,1.3759479956663054,1.0,0.409975912401503,0.2592325558727175,0.1124461836749118,1.1795915,0.0555828571428571,21.72752502766121,29.3,-0.19268998216985597,-0.08681003981798674,0.10766493638276244,-0.0458736745043799,-0.1769609700644184,0.0458736745043799,0.1769609700644184
WB,2020-Q3,2020-09-25,36.39837839457544,0.1906893395347496,41.04815183900516,0.9059099453389298,0.4056202112996289,0.9938575575368028,6.830685203574975,0.0,0.0005521811154058,0.007178354500276,0.9154824267662256,1.851968503937008,0.0,-2.377313206169389,-0.3846023496016713,0.1009680175431934,0.891006,0.0238985714285714,21.60994688904478,26.38,-0.11990294513281892,-0.05932162066151619,0.09717206481970274,-0.0193989071038251,-0.0458736745043799,0.0193989071038251,0.0458736745043799
WB,2021-Q1,2021-03-17,54.92871569410332,0.2031775379789626,44.972914818293496,1.042861023176044,0.4989285063295123,7.558637423173019,-0.8010814464346062,0.0,0.0043280790809511,0.005343307507347,0.8211799264386259,0.4128793598067341,3.0,-1.2328326875201905,-0.0077631161935487,0.0830896308333368,1.2247055,0.0698871428571428,22.04826129835061,19.23,-0.04607624953448117,-0.04556804034635449,0.10257179356200992,,0.0743700061462815,,0.0743700061462815
WB,2021-Q2,2021-05-07,51.33393997152487,0.1794831440289168,44.568418257784586,1.5511955979045022,0.3457555908862041,0.6697142857142855,1.4805194805194803,0.0,0.0031080031080031,0.0357420357420357,-0.2742459289716299,1.9383561643835616,0.0,-3.745680391608997,-0.3165475835152023,0.0834679690381417,0.758678,0.0187412142857142,21.99680103814892,16.69,-0.07021965369800182,-0.02644925914348112,0.10238369467945206,0.0467882632831086,,0.0467882632831086,
WB,2021-Q3,2021-08-17,56.678811572847536,0.1104716502007746,24.052067679392845,0.7181620770169245,0.482908696989401,-1.0801101190928863,-1.305233423568753,0.0,0.0,0.0020713680444402,0.7706341869113579,1.057934508816121,2.0,-3.1722365823203127,-0.5844819904900156,0.0950052969118002,1.1951915,0.0531162857142857,21.963698079265757,17.91,-0.07737013480990487,-0.011356167577086088,0.10256817159623197,0.0158630766019621,0.0467882632831086,0.0158630766019621,0.0467882632831086
WB,2021-Q4,2021-11-10,47.45508583987427,0.8903366099897804,36.70313227109817,1.0377990464261653,0.3622627036327857,-0.3284206928958948,-1.0446213489912677,0.0,0.0200686559281753,0.0155796144705571,0.211461350887252,0.122074074074074,3.0,-3.874383936981799,-0.6539933203465922,0.0852372668254981,1.2495945,0.0736194285714285,21.913482952098548,18.73,-0.00024444036546043824,0.05747133684900976,0.0943418105426233,0.0358144552319308,0.0158630766019621,0.0358144552319308,0.0158630766019621
WB,2022-Q1,2022-03-02,30.842279090768308,0.3245889950480248,32.918915848342486,1.763210308554288,0.4951054631003407,5.037037037037037,-0.2352941176470587,0.0,0.0507042253521126,0.104225352112676,1.212289318329555,1.2756410256410255,3.0,0.5558914699756947,0.2754732209283408,0.101717981582836,1.5108985,0.0823738571428571,21.473545317672013,30.74,0.09769811707709702,0.02726184675648101,0.08027005213410128,0.0460526315789473,0.0358144552319308,0.0460526315789473,0.0358144552319308
WB,2022-Q2,2022-05-31,22.208685329886208,0.1786108860513303,58.515981594039005,1.4715026654618066,0.461098588075834,-0.2919098143236074,-0.6241195565627488,0.0,0.0531561461794019,0.035548172757475,0.4730198615104786,0.4812992125984252,2.0,-10.253533327093283,-2.1419522888598577,0.1128721513036274,1.3832535,0.0684023571428571,21.328256985649237,26.19,0.30781152152978725,0.09559286546840648,0.03986597416548709,-0.0051057622173596,0.0460526315789473,0.0051057622173596,0.0460526315789473
WB,2022-Q3,2022-08-31,20.18906067490113,0.2057036143737584,62.25083346871618,0.7523136734085427,0.482463462035744,-0.8432630374832091,3.7275793325686815,0.0,0.0491428571428571,0.0057142857142857,0.6320465508063328,2.091872791519435,3.0,,,0.0833124112322736,1.222852,0.0715313571428571,21.274381336722712,25.87,0.3177939461647378,0.09702063423906929,0.03179560164362623,-0.0004545454545455,-0.0051057622173596,0.0004545454545455,0.0051057622173596
WB,2022-Q4,2022-11-16,13.936735956619684,0.2556284325449998,57.23591127935133,1.2456144302240049,0.8006532228802287,-1.0602128971578415,-0.2131018153117602,0.0,0.2488244514106583,0.0752351097178683,0.9151488092680928,3.354948805460751,3.0,,,0.0986735212962114,1.438986,0.0874562142857142,20.93358581254997,24.11,0.28749527813195086,0.07186137344590021,0.03854760256525414,-0.0488158530691155,-0.0004545454545455,0.0488158530691155,0.0004545454545455
WB,2023-Q1,2023-02-28,22.56225427470908,0.1131291366663418,45.7249000338259,2.252990991575407,0.5671686424281308,0.4338877587651073,0.0056413109578583,0.0,0.0012494793835901,0.0012494793835901,1.4708305666881687,0.1018815970628728,2.0,3.957219100816971,0.44179787161515,0.100270630660688,1.2218605,0.0618371428571428,21.265828796962435,20.7,0.30986522298489205,0.07074124175697877,0.03839450440605621,0.0735989196488858,-0.0488158530691155,0.0735989196488858,0.0488158530691155
WB,2023-Q3,2023-08-23,14.083327618101922,0.01921397366633,44.0290498486924,1.41021197921575,0.4132729058457287,1.9646384198789424,-1.6191811934619715,0.0,0.0034199726402188,0.0061559507523939,1.794617407367917,0.1177370030581039,3.0,-95.55184868170936,-9.811773145228162,0.079116924650064,1.1491585,0.0715256428571428,20.916358509769413,15.98,0.29454330517667293,0.04183021277472422,0.04921704977757779,,-0.0754352030947775,,0.0754352030947775
WB,2023-Q4,2023-11-08,12.501541963742032,0.0715665625824316,49.30484352697091,1.4686782807424084,0.3091353331781764,-1.885249411260972,0.285444035733053,0.0,0.0822045773003269,0.028724894908921,1.3341793380725413,1.9860529986053,3.0,,,0.0685500666440036,1.018062,0.0555583571428571,20.783252796676056,14.45,0.3347653968335472,0.07882822354186417,0.05001449573171286,0.0316265060240963,,0.0316265060240963,
ANET,2018-Q2,2018-05-03,270.4503017615059,0.1117772867687984,57.68823598682752,0.6608562805294098,0.3822142116640301,0.4840393856721461,1.0198044999121998,1.0,0.0249187432286023,0.0018057060310581,1.4110265156175636,1.467914438502674,3.0,-0.5900916685180793,-0.0742656865643058,0.1083991067288734,2.156681,0.1882580714285714,23.71488273896353,15.9,,,,,,,
ANET,2018-Q3,2018-08-02,277.2522372352292,0.0425114464648444,55.28903741573421,0.7030278210038005,0.2911624816098115,-0.221819641423602,-0.9071265523136756,1.0,0.0147922558190124,0.001522732216663,2.558826555419216,0.806286836935167,3.0,-0.2774413727890428,-0.0117224314761834,0.1061464894128117,2.1118635,0.1854527142857143,23.730095968336126,12.19,0.0539419087136925,0.0069524857215405,,-0.0851222699271981,,0.0851222699271981,
ANET,2018-Q4,2018-11-01,242.1960600932213,0.0871100731303114,45.196518321474585,1.0016601723859644,0.2701062998679983,-0.8855139379843177,-0.5474838833830464,1.0,0.0383590836441129,0.003995737879595,1.931636713539779,1.7745750184774576,3.0,1.2017359726907726,-0.0335250437105698,0.1030650265375261,2.0505555,0.1692169999999999,23.61528019170805,19.34,0.22884595435684618,0.31969173105798354,0.022968911934728223,-0.0526393231561522,-0.0851222699271981,0.0526393231561522,0.0851222699271981
ANET,2019-Q1,2019-02-14,232.5834657246816,0.2116091314195659,58.8960535110986,0.8112047301452275,0.2867382428639991,0.2438268194078263,0.1645549700659776,1.0,0.0982953640274016,0.0030269236896606,1.5120061476609858,1.030077619663648,3.0,-4.110755741688228,-0.5631233447095116,0.0961060511846392,1.9121015,0.1692908571428571,23.62255951257175,16.22,0.21389083041265514,0.1990480193188158,0.08167690875306995,0.0697626162018591,-0.0526393231561522,0.0697626162018591,0.0526393231561522
ANET,2019-Q2,2019-05-02,328.3304250439733,0.4915594673827814,41.54241650104359,0.982359195381474,0.2257218589768264,-0.6915444486441872,-0.9847880299251872,1.0,0.0081907535493265,0.0493265380414998,1.6885619421735976,0.7884114583333334,3.0,0.1552699570053839,0.1865144659388726,0.087020138654003,1.7313305,0.1453925714285714,23.89219020780908,14.42,0.10872541447615824,0.1380222477593634,0.08933885846836251,0.0962289226679956,0.0697626162018591,0.0962289226679956,0.0697626162018591
ANET,2019-Q3,2019-08-01,281.7239702156673,0.3464994402136573,59.92070744593615,0.8004952142622268,0.3055289081652062,0.100460087416609,-0.0501712463070928,1.0,0.0113154172560113,0.0096652522395096,1.082749286431078,1.296697347049269,3.0,-3.9694662146304536,-0.5416252968751221,0.112068484252365,2.229686,0.1969723571428571,23.761018413642013,17.87,-0.0020174412475811865,-0.11778671677326406,0.09202608929042806,-0.1043590156023805,0.0962289226679956,0.1043590156023805,0.0962289226679956
ANET,2019-Q4,2019-10-31,249.92500819820285,0.0917355499352605,56.60909440175261,1.4630452550937036,0.2379099957158336,0.3385477115607809,0.5553876244665719,1.0,0.043695797198132,0.0256837891927952,1.474742554822552,1.471558120362737,3.0,-5.684150960203189,-0.853814705983599,0.0998308928283579,1.98621,0.1688568571428571,23.654183448839547,13.22,-0.01976141142755384,-0.054473779322448686,0.08980920571099814,-0.1032253324516935,-0.1043590156023805,0.1032253324516935,0.1043590156023805
ANET,2020-Q1,2020-02-13,236.291789498114,0.5006180943746875,71.99569909911882,1.0449579654998784,0.1935413602475589,1.1556807400379507,0.4797358444417265,1.0,0.0113294388387325,0.0015932023366967,1.0654365716106091,1.076074972436604,3.0,-3.811165009151145,-0.6128109118315452,0.1208974825550535,2.4053455,0.2098866428571428,23.622152924075998,14.15,-0.29118184315183704,-0.40575101255452506,0.11475777925592169,-0.2423437052786522,-0.1032253324516935,0.2423437052786522,0.1032253324516935
ANET,2020-Q2,2020-05-05,217.85385352850167,0.2260526942224446,55.97942550711649,1.1160484840756095,0.4296513261727745,5.056640000000001,5.638899082568807,1.0,0.0505115089514066,0.0255754475703324,1.040326363934452,1.3661119515885023,1.0,-6.340097677982895,-0.7398901478024777,0.1022253598843302,1.274774,0.0587209285714285,23.53737250907332,33.61,-0.20394553833437734,-0.3378763666479998,0.10624534174584382,-0.0595488595236091,-0.2423437052786522,0.0595488595236091,0.2423437052786522
ANET,2020-Q3,2020-08-04,247.0884714679829,0.4497766545376853,79.47149581680752,0.6623384541154325,0.2523267395056435,-0.6469096274123,0.1528097770669392,1.0,0.0033214709371293,0.0004744958481613,0.903116287791768,0.8318122555410691,1.0,-19.23519303184349,-2.105510897921308,0.0922152279869375,1.1129065,0.0585868571428571,23.71826599006563,23.76,-0.14253724918173444,-0.2886690988368795,0.09939135595594512,-0.0563872255489022,-0.0595488595236091,0.0563872255489022,0.0595488595236091
ANET,2020-Q4,2020-11-02,220.55993120784055,0.1491809237121771,45.69007631236728,1.0470549565657712,0.2494118469990085,0.3224881329113922,-0.6494502314814814,1.0,0.0341542750929368,0.0065055762081784,0.959503762109496,0.8583765112262521,0.0,-3.081501105851906,-0.312207203504049,0.0980469163743797,1.060148,0.0450105,23.52241975398497,37.13,-0.19333308984736636,-0.28167021848208207,0.10048528972586208,-0.1093223228152582,-0.0563872255489022,0.1093223228152582,0.0563872255489022
ANET,2021-Q1,2021-02-18,324.3177541711254,0.0442877166177047,45.80347295876091,1.7115922112694706,0.222818108571756,-0.2254160557420188,-0.866663816744845,1.0,0.016805402858489,0.016962462698288,0.6876945586835089,0.9235649546827794,3.0,-8.397717206764774,-0.3768804815638065,0.1071449441009037,2.1317285,0.1911842857142857,23.87462911624725,22.49,-0.3555275342918109,-0.42520761378964167,0.12396330501110667,0.1544049602072922,-0.1093223228152582,0.1544049602072922,0.1093223228152582
ANET,2021-Q2,2021-05-04,324.0689826843212,0.1058830400037469,46.87635976152373,1.5674700934404964,0.1832364666267793,-1.28180410920349,0.3906256282417271,1.0,0.0025581990278843,0.0112560757226912,1.8211266387427816,1.4309701492537314,1.0,-1.489677145209246,-0.3801701486100217,0.1006675017130135,1.1596075,0.0740366428571428,23.87188404830711,19.48,-0.2733281596136245,-0.37759714854185406,0.11869602691014539,0.0067994171928119,0.1544049602072922,0.0067994171928119,0.1544049602072922
ANET,2021-Q3,2021-08-02,386.1247018144006,0.1063724604487179,63.42326221466784,1.507154428697421,0.1826169942814925,0.3638554216867469,4.525523540546225,1.0,0.004359197907585,0.001743679163034,0.738185384708525,1.6612529002320189,0.0,-2.4094537873806523,-0.449358164167061,0.0821200318824761,0.872727,0.0393222142857143,24.083194317295906,19.46,-0.19793174757658755,-0.3387852271450147,0.11116934396944517,0.0366564115991359,0.0067994171928119,0.0366564115991359,0.0067994171928119
ANET,2021-Q4,2021-11-01,403.1689606880657,0.3224856690677555,70.38433760080028,1.559316595598757,0.2060455686639421,3.0751002084335406,4.055891096854952,1.0,0.0072751322751322,0.0006613756613756,1.258970797276002,0.5619834710743802,0.0,-9.932864076274814,-0.963050735632664,0.0898248787265935,0.8948275,0.0504937142857142,24.168297142791342,16.41,-0.0747903586314569,-0.18720195066839468,0.11084884113460292,0.0052759955458932,0.0366564115991359,0.0052759955458932,0.0366564115991359
ANET,2022-Q1,2022-02-14,129.0112824277357,0.1415431156119844,52.08543082811355,0.9695088226996116,0.2761090110888213,0.4052359551621529,0.2691037735849058,1.0,0.0199119280107218,0.004690790733295,1.5956226269425176,1.1322718922229027,0.0,-5.169006534480073,-0.6752322661961405,0.1362744650163735,1.413533,0.0692532142857142,24.354002828261823,28.33,-0.2769372493382467,-0.4224882583028411,0.1340830263364115,0.2038818317546565,0.0052759955458932,0.2038818317546565,0.0052759955458932
ANET,2022-Q2,2022-05-02,127.81154067494896,0.0507363110909895,39.85177635657868,1.0489790378782302,0.2522737524844247,0.0224177703253189,3.027056366511822,1.0,0.0062111801242236,0.0081987577639751,1.619723002692112,1.514053716427233,0.0,-0.3197265929301354,-0.0676681000371828,0.1164010335456692,1.2319705,0.0563002857142857,24.31915804974409,32.34,-0.012724879332773331,-0.13341854329249314,0.10153717003212731,0.0579710144927536,0.2038818317546565,0.0579710144927536,0.2038818317546565
ANET,2022-Q3,2022-08-01,109.25541727140995,0.0479296555782422,77.26686182799816,1.2482716497402249,0.2078650666691121,1.6728238157446138,6.428119684142943,1.0,0.0066747572815533,0.0,1.4086446077414316,0.8199889563776919,0.0,-4.157478448355156,-0.6433305338727986,0.0971672705448863,1.016259,0.0483850714285714,24.313841182520772,22.84,-0.0032379971559307608,-0.12309547238096427,0.09929880008753833,-0.0357686453576864,0.0579710144927536,0.0357686453576864,0.0579710144927536
ANET,2022-Q4,2022-10-31,116.68388186007616,0.0425643272678694,58.68144406623316,1.4088732327266278,0.357025848245678,-0.8382041803259632,1.8304538502356649,1.0,0.0112889637742207,0.001095197978096,1.132312735752523,1.795572303344324,0.0,-2.4778369946424386,-0.3430702492872797,0.0958953469524169,1.0300005,0.0447437142857142,24.328091739026785,25.88,0.017632106839690506,-0.11152915824815583,0.09509572143753736,-0.0039962588215287,-0.0357686453576864,0.0039962588215287,0.0357686453576864
ANET,2023-Q1,2023-02-13,132.80632646415697,0.0140706616879886,62.07769580532327,0.768053012199552,0.2716792841837139,2.430607132975082,-0.9879603263477844,1.0,0.0090376690044103,0.0007953148723881,1.3128203710440436,0.5168896687870147,0.0,-12.520900323594786,-1.1080676522025974,0.0882092910924509,0.915754,0.0447322857142857,24.45035414630419,20.34,0.06912243628072412,-0.08801532687276559,0.0781756747162879,0.0566771471123613,-0.0039962588215287,0.0566771471123613,0.0039962588215287
ANET,2023-Q2,2023-05-01,164.98044741128848,0.0403816215992392,50.67126901927894,1.5974715895267897,0.2628548791096141,4.327686441760596,0.8061638198698164,1.0,0.0348878604485582,0.0405838376646493,1.0518464313061855,0.5669393826701375,0.0,-0.8541038245027046,0.0231957236778059,0.085850168146925,0.8825894999999999,0.0445996428571428,24.616558992726613,16.08,0.2244536328619208,0.02078970438677456,0.06841750682696002,0.0401470588235294,0.0566771471123613,0.0401470588235294,0.0566771471123613
ANET,2023-Q3,2023-07-31,169.2288986714571,0.0505800455839239,40.72554269989385,0.8517404835432668,0.3696695820995415,3.4825197070734264,0.0161316051183764,1.0,0.0239099859353023,0.0377583035810883,1.348183213747839,0.7053505535055351,0.0,0.9688537012705628,0.3565537210691731,0.0995625936407601,1.023469,0.0517348571428571,24.59053434381108,13.63,-0.012688970382992782,-0.06438651698248127,0.09521669699200172,-0.1572177822177822,0.0401470588235294,0.1572177822177822,0.0401470588235294
ANET,2023-Q4,2023-10-30,192.05941410722664,0.0968988875430993,44.35357787781761,0.7442359789396986,0.2971506598233703,2.809911148527924,3.392505249555806,1.0,0.0082630691399662,0.0327150084317032,1.5366185483775787,1.4283374283374284,0.0,1.3617122021784729,0.1867685183968457,0.1043395070373924,1.112522,0.0495614285714285,24.7196221473952,19.75,-0.22172300471213324,-0.19110935892895745,0.1117009051059871,0.1967889612483075,-0.1572177822177822,0.1967889612483075,0.1572177822177822
ANET,2024-Q1,2024-02-12,275.26905905764227,0.3151995829778438,67.01297713514496,1.1407536704861714,0.226565151876736,0.2193568253112907,0.4083617370536125,1.0,0.0350029984534292,0.007985354922198,1.9248156874849425,1.0364442730428076,0.0,-8.714221618796536,-0.6562468908248369,0.1607117185798495,1.65601,0.0830175,25.19355249372804,13.93,-0.36902036853440506,-0.2594115305357917,0.11539559936533683,0.140279990894605,0.1967889612483075,0.140279990894605,0.1967889612483075
ANET,2024-Q2,2024-05-07,277.7677391960028,0.2207841932118234,47.20465934781944,0.641462542435799,0.3225466295700844,0.0281812143815922,0.0711960540593172,1.0,0.0112359550561797,0.0157417441396224,2.586021038794755,0.6438214888430527,1.0,0.3468830624429433,0.1075558567885837,0.1024484744530453,1.2137289999999998,0.0689360714285714,25.17674915438001,13.23,-0.09290831964786644,-0.03250836593482693,0.10558627859720923,-0.0547208772429507,0.140279990894605,0.0547208772429507,0.140279990894605
ANET,2024-Q3,2024-07-30,346.3798378981442,0.0453995964529729,34.138163855795185,0.9147293240925916,0.2863079546236683,-0.0900469632612274,-0.5967744848692149,1.0,0.001453933272115,0.0242577288031833,2.261125720768093,0.7550362610797744,1.0,0.7453804558628949,0.1235600698209338,0.1141884723319797,1.352266,0.0769332142857142,25.30401530434261,17.69,-0.11179437869303266,-0.007007880355076774,0.10585142760716361,0.0645279024781926,-0.0547208772429507,0.0645279024781926,0.0547208772429507
ANET,2024-Q4,2024-11-07,416.9132055862196,0.5476921749091603,70.27095663519023,1.1085279552279943,0.2158973308730981,-0.1024318412907212,0.6899353907746051,1.0,0.0144998257232485,0.0019518996165911,1.9181145489765048,0.7487504571498232,3.0,-0.1137449983863287,0.0153654864004129,0.1005100330118716,1.999722,0.1723195,25.63154517908529,15.2,-0.20104859018197452,-0.04480053674004045,0.10635053592546308,0.1128058570419369,0.0645279024781926,0.1128058570419369,0.0645279024781926
GPRO,2014-Q4,2014-10-30,77.73436561565296,0.0425643272678694,43.843152146542685,1.035037342295699,0.8101942026901565,-1.1711681790932762,-1.3171806307273033,1.0,0.0017938368889743,0.0025466077263117,1.0352441079755828,1.1598920676652713,3.0,-0.495865679081108,0.0457370107156127,0.1408852486509811,2.803017,0.2157182142857143,21.057648391702543,14.52,,,,,,,
GPRO,2015-Q1,2015-02-05,55.05259328227814,0.230451998601759,44.50678809851153,1.0057763534106707,0.7927866980632262,-0.0180468782689766,-0.2064535875624672,1.0,0.039190623191202,0.0013746864750144,0.5570335066106542,1.6366526770952563,3.0,,,0.1410427446371445,2.8061505,0.2318548571428571,21.76431527823765,16.85,-0.1062499999999992,-0.5359818406850982,,0.1296703296703296,,0.1296703296703296,
GPRO,2015-Q2,2015-04-28,45.99414075025223,0.1599570416676796,64.46037714172007,0.9503728017153024,0.4329432467188479,0.419232223084135,0.8982855418192448,1.0,0.055584722404515,0.0035437721485759,0.7067765771918525,1.4996719160104988,1.0,2.66240426834669,0.5439457117375719,0.1179857722813337,1.4050405,0.0781237857142857,22.15924902498405,12.41,-0.12175245098039175,-0.28930294210373664,0.1859803438924894,-0.1333455949972411,0.1296703296703296,0.1333455949972411,0.1296703296703296
