,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
AGIO,,,,-23.33957720187955,,-16.135493551167386,-1.4101497650338644,,,-2.6365563523132156,-1.6696586103933981,-8.973357620807503,,4.780135108990285,,1.4504636636068824,,,-20.50697548012451,,-0.32906702004796884,1.2762084147583668,-9.436166933976256,-7.106695154378771,-7.209889906857153,,-5.699920659155243,,,-4.126543954358095,,,,,,,,,9.93143889019748,,,,,-19.902790031288113
SWKS,,,1.1457968336066013,-4.919663364993694,,-0.9007422251646942,-2.2944799128535176,-0.6852722787144208,-3.283591656323865,0.4145083836649466,-5.361663980139991,-0.5295682521688017,-14.22573408909686,0.84648230374696,-9.251072505762473,-15.612965095892147,,-13.216175255257301,2.7927182981170997,-2.5307553956049436,-1.349355441137594,1.9863595519270696,-5.9807852709847005,-67.63430144194709,8.30666538579521,-0.689716092438033,-4.864994229900738,-2.6152137940549274,-9.690640539258165,-9.571227502905906,0.8098685392937099,-21.53633458716108,10.0641621556981,1.6286463751715274,-0.5887528091984677,-1.7742932761453858,,-4.0109223447775815,-4.296599537264987,-0.06083126245945181,7.715724194941821,-2.856592059492513,-11.690579385595814,-1.8090490499853509
HES,,,,-3.317662836129907,-7.742767227579108,-4.506632872306501,-2.8196150931730806,-8.213778226265864,-0.5200742962816998,-12.931688447259035,-5.577908096325725,-7.847600575750166,-5.0846568756616035,-3.9686821492242483,,-28.64974040389375,-1.1168031430964058,-6.225146598325178,-0.9502691610847505,1.944344836747192,-8.603509788473037,-9.392706109078098,-2.365119550722059,-6.867164603407443,-1.1394170229005667,,-9.406073942772021,-1.5366732989823877,-12.584768238062376,-11.09460305822316,-25.06058920858552,-19.891154263803674,-24.219995772171806,-32.83062608361294,-13.901219265079304,-5.991642247865457,-40.96400252057096,-43.89757835792105,,-43.39176268651296,,-30.165100276916682,,
AIG,,-6.007701076451393,-3.4394488318913377,-9.712212012489292,-15.065036391912958,-26.324757165178895,-5.513505797204852,-19.257636147728597,-8.997767654186793,-1.9516702732337023,-7.655769595221692,-0.7298090766015743,-208.0846774631023,-18.749542803837045,-1.642366478530449,-27.897529720047046,-5.227487711906127,-1.8394938385139055,-3.0682364638020196,-11.603176718372929,-23.408903907882518,1.0494734764586795,-0.29591276547790635,-0.3670674022641558,-1.6643851071240086,-25.28842981675238,-9.257798713858342,-1.1417524454002805,-49.71191274853089,-2.3068418411645446,-2.5715275551040104,-1.3098939249613721,-68.31287464760251,-13.653106840482119,-7.919075956783683,-11.565562514764954,47.70043066726353,-16.266893124908382,-12.24324788501388,-3.8972473878584424,49.528570491553346,1.5104588899214306,-7.260928314369714,-8.203296503201983
AIZ,-4.280092145705941,-3.7931757553785026,-6.590898685212084,-5.065164975552127,,10.521694983648436,0.8329857737278292,-21.746602816644746,-21.68145751582676,-15.631148559963773,-33.34393288126711,-20.454000555436593,-19.294187666952816,-13.333528455063295,25.029503863408728,-10.826390980705545,,-24.082828923300834,,,-3.940615861677511,-13.808527592825257,-58.0007386387498,3.2299155591966233,-15.632292737486932,,,-3.1159994891139036,,,,1.2139337077907122,-2.7091225013806977,,,,,,-8.81877726935533,-2.7571236332536238,0.4599682866745951,-14.576927512278552,,
AJG,,,,49.38096678460596,23.850622671230624,,,,,,-67.330147903663,,,,,,,-88.41145735330066,,,,,,-51.28498927572932,-25.412695295159736,,-29.388620744978205,-1.0919194001076384,-4.860143779874001,2.3661008149140486,-52.31628396505769,-56.630572721579156,-4.21441676689086,-7.272751561892498,-5.412100243692187,8.004922582364703,-6.778900813517463,-65.77383820075272,-20.22365117075389,-12.031204174353071,-39.73284397373463,-17.29213607794049,,-21.473404997474276
AKAM,,-1.6562079301988741,-0.9272627347758662,-0.7494422168244612,-0.9004890252066118,-1.0298304251075052,-0.7367458261930673,-0.7271520904961708,-0.09038530215758467,0.4186286366553209,-0.9613851746594526,-0.566581362630195,0.20311205532316734,-2.232831020199076,,,-3.1631545800696133,-3.7434746547695408,-3.477694316685703,-0.9526425486860792,-9.926134368203126,-4.280752427409048,0.10681863413346893,-2.135840557776241,-1.1756054387963228,-6.9963619388829805,-3.462154059720195,-5.735736364737345,-7.010704040930154,0.15605084093549948,-0.275849268898785,-4.039485711558278,,3.0310678264273054,,-0.18314062855455582,-14.630527939642626,,,6.859680799243513,-34.73958456535641,,,
HON,,-8.707164322179958,-14.379950997252067,-8.482516478980763,,-171.48567821169485,36.55839960928999,-71.43468363725029,1.7611969329845891,-30.88104034518521,-28.698689762061264,-72.00224988341151,-24.837474224442722,-268.5804019914975,7.700689314120943,-141.74085063991367,1.4916146308928866,-21.209615351363475,-38.36543390463802,,-9.73628108913907,-1.6157848927852072,-0.2776149922900366,-0.5075055576596696,0.1413939758746352,,-11.381241161375318,-31.260296648767167,-44.57528845978155,-111.07155043168743,-31.104286370440803,-120.89851048692198,45.98573917559745,1.4509910659676066,-15.474554795230475,-22.936044810467042,-42.68765929991806,-38.892084403344036,5.197097079644934,-20.393580294210842,-2.057597884427821,-20.377322321591762,-45.18829143000152,6.6698539375034045
ALKS,-14.964023361637421,,,,,-10.869968409654525,-2.452259919671956,2.306912412544273,-2.9087118845253546,-3.7525229846773343,-27.348761433356202,-63.93879505045715,-22.354992110607174,,-2.9157716502242472,-11.813895115149556,22.564270455341692,-7.156243071405678,,-1.6521962094855214,,3.192894789173767,-1.1566752793657678,-1.5813297412219454,-5.252932473118662,0.6088117607296226,-4.089353274884779,,,,,,-9.546194785459596,,2.978921984823886,-8.362929193608215,-6.951410097015469,-4.575624092287397,,-1.6490109548155623,,,-5.503080714505623,3.4403621394748978
ALLY,,,2.44695321019476,0.5881638680609829,-4.691798331336761,,-4.1013945367866675,,3.128111580831618,-8.20558938989511,,3.6306106249010988,-7.149667977769049,-3.0935488421132114,-12.244129193104886,,,-4.941920546003344,,2.4044176468919147,-14.47125588018111,-7.956706333107103,-25.077087821439363,7.78558808771664,0.28577250575910007,,-18.792816683514218,-27.187206876940095,-2.0804259480826905,-6.786003013442274,-10.982695865862475,-7.1959084382064935,-13.248266939906841,-31.42451901967471,0.05680714879156756,-4.873190802919973,-9.931381900141275,-6.513821238963404,-3.6425651427742274,2.6279320954607073,-22.208151744007132,1.7210232733674715,-5.08323041830544,-10.63673890000684
ALXN,,3.2003985147679685,-3.2437431179260345,-1.912317612428902,-1.6809357905936757,-2.836267514926878,-7.704038667906646,-1.6283166042810642,-1.9320778460439794,-3.509165365100033,-3.724268412685057,-2.9516014612550503,-1.009923595277204,-3.6128514678641785,-12.552794040521135,-2.1985525338360583,-7.447484618378029,-5.179594223109839,,-0.9488726872429165,-16.191387401165766,5.3174221448867325,-4.15575891614597,0.7132969081274556,-3.951449907583826,-8.502576364228505,-1.4687638975987838,,,,,,,,,,,,,,,,,
AMAT,-30.066551577911532,-12.166969904666718,-7.436918107631108,-10.166909184866963,-5.648245959870836,-39.549861593606664,-14.65026367223956,-37.04119623003523,7.0175608388853306,-3.5534418745414875,-28.41521427915643,15.050454095012272,-23.022932234704925,-8.878711676633486,-0.039475314144048035,2.667405804420355,-1.3203591507358432,-3.9435395238110935,-1.755939774170102,-3.865139699191568,-4.773183994914562,1.4184544031462352,-3.2620192497537026,,-0.8937261101560119,-2.050753067619299,-7.480364992498849,-5.8249981584676505,-65.01023282910367,0.8712713615399039,3.527802156246608,-7.471211870090997,-9.735586027021707,-0.7547157149925656,-6.759941119462253,-8.499842828711696,-3.784414889884543,-2.657122606580648,8.414542725843482,,,-24.80553373183092,2.8628774360975378,-43.12844440838877
TWX,-0.11891931286756119,-17.210016865241744,,-10.202944502817811,-14.053176730319752,-3.23373572774576,-3.205047391208309,-5.319536724920061,2.5082091828042614,1.3891298885132617,-1.685479709751169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,6.0638414967212455,-1.0977519840327723,-14.030127114542271,-9.096661252824498,,-82.88088651776408,-46.33601441532614,8.719559964531072,-4.315294944567606,-22.983134744849927,-18.053938115261598,-1.1978715987524033,-9.227710930578965,-2.292876199526672,-37.563241966222115,-15.195199651959427,-13.23377916523537,-5.565581728110306,-4.096074406450139,1.0389710480336385,-37.42166740171007,-20.15662839208911,-11.223398290033629,-12.561338209836396,,,,-10.765035688930556,0.2615181014725394,,-4.982710566997898,-12.618728705148465,-1.1293216889835058,,-7.0031666464274185,,,,,-8.2276091227093,,,,
AMGN,-3.8462703897670725,-1.0134131869209106,-5.1105005571398845,-8.903500729933084,-2.935227972766346,-3.282845783970437,-8.829672625138063,-1.9632297782391888,-4.504080853254438,-53.47473666465819,-22.617178756139808,-8.306137459391891,-12.25331448282041,-8.796454540151032,,-12.025253377698506,-3.1031820634783687,-3.4592709409429494,-2.8248592199347513,12.269454467841035,-17.411487961823216,-3.392279651359045,-1.527482580631597,-7.065410979634372,-5.852931880584038,-18.703563082581073,-23.892148314102876,-36.13710793184981,-20.2642279630769,-19.85221165037632,-14.525048687553465,-27.939878077565382,,-18.21100873827642,-19.75472582668057,-13.042587905485142,-4.201619525578472,0.9281625583930833,-39.0526492525107,-26.595090554352275,-34.110892552247236,-5.78650563005629,2.624338419740326,-1.1616239153451033
