,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
WB,,,,,,,,,,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,,3.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,,3.0,3.0,,,,
ANET,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
TRUE,,,,2.0,3.0,3.0,,,,,,,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
GPRO,,,,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,,,2.0,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,
RDUS,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
MBLY,,,,3.0,3.0,0.0,3.0,1.0,2.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
AMED,,,,,2.0,,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,,,
AAPL,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
AAP,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
ABBV,4.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,4.0,3.0,4.0,4.0,4.0,3.0,,4.0,4.0,,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0
ABT,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
ADSK,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0
TAP,3.0,2.0,2.0,3.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0
ACAD,3.0,1.0,,0.0,3.0,3.0,3.0,3.0,0.0,3.0,,0.0,,,1.0,,,,,,,,,2.0,,,,,,,,,0.0,,0.0,,,,,,1.0,,,
ACN,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,1.0,3.0,,3.0,3.0
ADBE,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,3.0,1.0,1.0,,3.0,3.0,3.0,,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0
ADM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.0
AMAG,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,2.0,3.0,2.0,2.0,2.0,3.0,,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
AGIO,,,,4.0,,3.0,3.0,,,3.0,3.0,3.0,,3.0,,2.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,,,,,,,,,3.0,,,,,3.0
SWKS,,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,,0.0,0.0,3.0,1.0,1.0,1.0,1.0
HES,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,,
AIG,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0
AIZ,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,,,1.0,0.0,1.0,1.0,1.0,,,0.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,
AJG,,,,1.0,1.0,,,,,,3.0,,,,,,,1.0,,,,,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
AKAM,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,
HON,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,3.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ALKS,3.0,,,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,2.0,3.0,,1.0,,3.0,3.0,2.0,3.0,2.0,2.0,,,,2.0,,2.0,,2.0,2.0,3.0,2.0,,2.0,,,2.0,3.0
ALLY,,,1.0,2.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,3.0,,,3.0,,3.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0
ALXN,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,
AMAT,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0
TWX,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,0.0,0.0,,0.0,,,,,0.0,,,,
AMGN,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0
AMP,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
AAL,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
AMT,1.0,3.0,2.0,3.0,,3.0,2.0,,,4.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
AMZN,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,3.0,3.0
ANF,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,,,,,2.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,,,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
APA,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
APC,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
APD,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,3.0,1.0,3.0,4.0,3.0,,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0
THRM,,,4.0,3.0,1.0,,2.0,,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,,,3.0,1.0,3.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,
ARW,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,,,,,,3.0,3.0,,,3.0,
ARWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASH,0.0,2.0,,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,0.0,1.0,,,2.0,1.0,1.0,,
ASML,,2.0,2.0,,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,
AGO,2.0,,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,,3.0,4.0,3.0,,,4.0,,,3.0,2.0,0.0,1.0,,1.0,1.0,1.0,2.0,,0.0
A,3.0,2.0,3.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
AAWW,,,,,3.0,3.0,3.0,3.0,,,2.0,3.0,3.0,2.0,2.0,1.0,3.0,,3.0,3.0,,2.0,3.0,,,,3.0,3.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,,,,
ATHM,,,,,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,,,1.0,2.0,3.0,,,3.0,,,,,
ATHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRPT,3.0,,,,,,,,,,,,1.0,,,2.0,,,2.0,,,2.0,,3.0,2.0,,,,,,,2.0,,,,,1.0,1.0,2.0,2.0,2.0,,2.0,
ATVI,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,
AVT,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0
AXL,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,4.0,,4.0,4.0,,,,,,,4.0,,,,,
AXP,,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
AYI,,1.0,2.0,,2.0,2.0,,2.0,4.0,2.0,,2.0,0.0,3.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,,3.0,2.0,3.0,,2.0,4.0,3.0,,1.0,0.0,3.0,,2.0,1.0,3.0,1.0,
BA,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0
BABA,,,,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0
BAP,,,3.0,3.0,1.0,,1.0,4.0,1.0,,0.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAX,,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,3.0,3.0,,2.0,,,3.0,3.0,,,3.0,,,,,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0
BBBY,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,,,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0
BCRX,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,3.0,3.0,1.0,,2.0,3.0,3.0,0.0,,0.0,
VZ,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,3.0,,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,,1.0,1.0,1.0,,,0.0,1.0
BG,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
BID,,2.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,0.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
BIDU,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0
BITA,3.0,,0.0,4.0,0.0,4.0,3.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BK,,1.0,4.0,4.0,,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,2.0,,3.0,2.0,4.0,2.0,4.0,3.0,1.0,,,4.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0
BKE,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,4.0,4.0,0.0,,,,4.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0
BLK,,3.0,,2.0,3.0,3.0,2.0,,4.0,3.0,3.0,1.0,4.0,2.0,0.0,2.0,4.0,3.0,0.0,1.0,,1.0,4.0,1.0,2.0,,4.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0
BMY,4.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0
BYD,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,,3.0
BP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0
MTZ,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0
BWA,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,2.0,3.0
BWP,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CACC,,,,,,2.0,2.0,3.0,,,4.0,,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,3.0,2.0,,3.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0
CAG,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,3.0,3.0,,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,3.0,,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,3.0
CPA,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0
CAKE,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0
CALM,0.0,,0.0,1.0,0.0,,0.0,2.0,,,0.0,3.0,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0
CAT,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0
CBI,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXW,2.0,,2.0,0.0,,2.0,2.0,,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,0.0,1.0,,0.0,,2.0,,2.0,,,,0.0,,2.0,,1.0,2.0,2.0,,,0.0,2.0,2.0,2.0,2.0
C,,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
CCK,0.0,2.0,0.0,3.0,,3.0,0.0,0.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,3.0
CHTR,4.0,0.0,3.0,2.0,3.0,4.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,3.0,,,,1.0,4.0,3.0,1.0,,4.0,4.0,,,,,,4.0,,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0
CCJ,4.0,1.0,3.0,2.0,,2.0,,,,,,,,4.0,,,4.0,4.0,,,,2.0,,4.0,4.0,4.0,2.0,,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0
COST,3.0,3.0,,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,,3.0,2.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,,3.0,3.0,3.0,3.0
STZ,,2.0,,3.0,3.0,2.0,,,3.0,,,,3.0,3.0,,,,4.0,,3.0,2.0,4.0,,3.0,,,,,3.0,,,,3.0,,,,3.0,4.0,,3.0,4.0,3.0,2.0,3.0
CAH,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,,0.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0
CENX,,,,2.0,,,,,,,,,3.0,1.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,,2.0,2.0,2.0,3.0,3.0,,,,,,,,2.0,3.0,0.0
CEO,4.0,,3.0,,4.0,,,,3.0,,4.0,,3.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,
