Ticker,Q-String,Realized Move Pct,Realized Move Pct Abs,PNL,PNL Open,PNL Bid-Ask,PNL Realistic,PNL Stock,PNL Log Return,PNL Margin,PNL Raw,PNL Hedged,Implied Move,Date,Profitable Trade,Implied > Realized
WB,2019-Q2,-0.1127834245504299,0.1127834245504299,-0.3897555555555554,-0.4323306676633488,-0.4951494252873565,-0.4415593220338984,-0.0342826426896012,-0.3564063597420768,-0.1184507327615316,-1.7538999999999991,-0.3403584905660376,0.1037350958993295,2019-05-22,False,False
WB,2019-Q3,0.1410463861920173,0.1410463861920173,-0.5301558441558443,-0.0885715153915546,-0.7070540540540541,-0.6168476821192052,-0.0550458468176914,-0.4611308914661319,-0.1795794474749252,-2.0411000000000006,-0.1876091954022989,0.1118966377054162,2019-08-16,False,False
WB,2019-Q4,-0.1769609700644184,0.1769609700644184,-1.2200909090909096,-0.6817308664279479,-1.4496097560975614,-1.3308,-0.101712769988632,-0.8093965092254751,-0.3577502332400374,-5.368400000000001,-0.7057488372093026,0.0982538798742625,2019-11-13,False,False
WB,2020-Q1,-0.0458736745043799,0.0458736745043799,0.4653678756476683,0.3069122330010592,0.375370786516854,0.4221886792452831,0.0517611802674043,0.6408849958971342,0.1656999483432956,2.245399999999999,0.3460180180180178,0.1292653589605045,2020-02-25,True,True
WB,2020-Q2,-0.0193989071038251,0.0193989071038251,0.41675,0.2912028979959223,0.2836716417910447,0.3526043165467625,0.0409918032786885,0.5491923138087423,0.1364529331514324,1.5003000000000002,0.3892934131736527,0.1124461836749118,2020-05-18,True,True
WB,2020-Q3,0.0743700061462815,0.0743700061462815,0.1186875,-0.0008955177236897,-0.0150666666666668,0.0539677419354838,0.0116717885679164,0.1327647436841223,0.0387234910277324,0.3798000000000002,0.1917823129251701,0.1009680175431934,2020-09-25,False,True
WB,2021-Q1,0.0467882632831086,0.0467882632831086,0.192931506849315,0.3852085256774224,-0.021134328358209,0.0904857142857143,0.0139611419508326,0.2190866375044143,0.0511661701663881,0.7041999999999999,0.3243592814371256,0.0830896308333368,2021-03-17,True,True
WB,2021-Q2,0.0158630766019621,0.0158630766019621,0.3273043478260869,0.1293555699154484,0.2348421052631577,0.282402555910543,0.0274973909413483,0.3973831542080273,0.0966402582159624,1.3174,0.2814408602150537,0.0834679690381417,2021-05-07,True,True
WB,2021-Q3,0.0358144552319308,0.0358144552319308,0.2272500000000001,0.1182893677454181,0.0649999999999999,0.1503947368421053,0.0196116504854369,0.2706141639396332,0.0677347242921013,0.9090000000000004,0.1470833333333334,0.0950052969118002,2021-08-17,True,True
WB,2021-Q4,0.0460526315789473,0.0460526315789473,0.2533846153846154,-0.3302474361317847,0.1161666666666667,0.18752,0.0186819419237749,0.3032061099073407,0.0676886404734506,0.8235000000000002,0.3931967213114755,0.0852372668254981,2021-11-10,True,True
WB,2022-Q1,-0.0051057622173596,0.0051057622173596,0.4608163265306122,-0.1350827167325441,0.2517391304347824,0.3595789473684209,0.0411743253099927,0.6251153855525444,0.138800098352594,1.129,0.5355725190839695,0.101717981582836,2022-03-02,True,True
WB,2022-Q2,-0.0004545454545455,0.0004545454545455,0.5452272727272727,0.3183343831663616,0.4521428571428572,0.499767441860465,0.0545227272727272,0.7882300618066373,0.1817424242424242,1.1995,0.5351515151515153,0.1128721513036274,2022-05-31,True,True
WB,2022-Q3,-0.0488158530691155,0.0488158530691155,0.1743606557377049,0.0899288116505697,0.0626896551724139,0.1199327731092438,0.012851619139681,0.179787484545727,0.0461391636300537,0.2658999999999999,0.4545411764705882,0.0833124112322736,2022-08-31,True,True
WB,2022-Q4,0.0735989196488858,0.0735989196488858,0.2976470588235294,-0.0098565712350612,0.0495454545454545,0.182736842105263,0.025624577987846,0.336096226088488,0.0880102040816326,0.3795,0.5429729729729731,0.0986735212962114,2022-11-16,True,True
WB,2023-Q1,-0.0754352030947775,0.0754352030947775,0.0703561643835618,0.153920293819386,-0.0715294117647059,0.0019290780141843,0.0062088974854932,0.0808393637770636,0.0211846229995051,0.1284000000000004,0.1172210526315791,0.100270630660688,2023-02-28,False,True
WB,2023-Q3,0.0316265060240963,0.0316265060240963,0.6490810810810811,0.4253396560525679,0.5298823529411765,0.592,0.0452108433734939,0.9559216173055414,0.163107851127411,0.6004,0.057655172413793,0.079116924650064,2023-08-23,True,True
WB,2023-Q4,-0.0572139303482588,0.0572139303482588,0.0177931034482756,0.3107385519686181,-0.2493846153846157,-0.108509090909091,0.0010696517412935,0.0196517863576628,0.0040796963946868,0.0128999999999998,0.0639272727272726,0.0685500666440036,2023-11-08,False,True
ANET,2018-Q2,-0.0851222699271981,0.0851222699271981,0.0539419087136925,0.0069524857215405,0.0066371681415934,0.0385438972162746,0.0061564308381557,0.0708766838705315,0.0212856589647607,1.6490000000000116,0.021278962001854,0.1083991067288734,2018-05-03,False,True
ANET,2018-Q3,-0.0526393231561522,0.0526393231561522,0.4037499999999999,0.6324309763944266,0.335111111111112,0.3565591397849471,0.0332499540187604,0.4726070151158518,0.1149707453574156,9.03900000000002,0.3062068965517249,0.1061464894128117,2018-08-02,True,True
ANET,2018-Q4,0.0697626162018591,0.0697626162018591,0.1839805825242731,-0.0422394041595197,0.0792746113989647,0.1092731829573943,0.0117405378486056,0.1477231605921871,0.040915796476816,2.8290000000000184,0.1015144766147001,0.1030650265375261,2018-11-01,True,True
ANET,2019-Q1,0.0962289226679956,0.0962289226679956,-0.2067708333333325,-0.0450550669189938,-0.4005847953216366,-0.319559228650137,-0.019731705291137,-0.2210997976049729,-0.0691497103600848,-4.750999999999987,-0.2420779220779215,0.0961060511846392,2019-02-14,False,False
ANET,2019-Q2,-0.1043590156023805,0.1043590156023805,-0.4449888641425389,-1.141022574903774,-0.5409756097560964,-0.4710128055878916,-0.0294064661412255,-0.3415816557119134,-0.1080879744590277,-9.140999999999975,-0.3892898272552774,0.087020138654003,2019-05-02,False,False
ANET,2019-Q3,-0.1032253324516935,0.1032253324516935,-0.1084812623274171,0.2620909079316282,-0.1874476987447697,-0.1524873096446698,-0.0111343766071559,-0.1129411771556759,-0.0378430344345393,-3.030999999999999,-0.1447163120567375,0.112068484252365,2019-08-01,False,True
ANET,2019-Q4,-0.2423437052786522,0.2423437052786522,-1.919704433497536,-2.5134144119469832,-2.061538461538461,-2.0,-0.1611031606493028,-1.0787278846292885,-0.5655862425355992,-39.40099999999998,-0.902095984329089,0.0998308928283579,2019-10-31,False,False
ANET,2020-Q1,-0.0595488595236091,0.0595488595236091,0.4067085953878405,0.1372461546976769,0.350462962962963,0.3826182618261826,0.0413222792694217,0.5305150499224914,0.1371866879034286,9.819,0.2985316455696203,0.1208974825550535,2020-02-13,True,True
ANET,2020-Q2,-0.0563872255489022,0.0563872255489022,0.3487290640394088,0.1049890436520826,0.2050106382978722,0.2796265984654731,0.032113953910361,0.4494634554799157,0.1101169736187157,7.079199999999998,0.2693566569484936,0.1022253598843302,2020-05-05,True,True
ANET,2020-Q3,-0.1093223228152582,0.1093223228152582,-0.4032206572769953,0.0699424089147174,-0.6747958115183245,-0.5316138613861383,-0.0325338080987916,-0.3427092137573694,-0.1158305011598425,-8.588600000000001,-0.2067221684414327,0.0922152279869375,2020-08-04,False,False
ANET,2020-Q4,0.1544049602072922,0.1544049602072922,-1.0560000000000005,-0.6594055813736098,-1.306192090395481,-1.1763369565217396,-0.0933259300388673,-0.8009149629454272,-0.3223319589605907,-20.16960000000001,-0.4670188679245287,0.0980469163743797,2020-11-02,False,False
ANET,2021-Q1,0.0067994171928119,0.0067994171928119,0.9237749546279505,0.3862547830705689,0.9613821138211388,0.9635666347075748,0.0861227132912417,3.366243752035682,0.2920720325024707,26.59900000000001,0.6980301941049608,0.1071449441009037,2021-02-18,True,True
ANET,2021-Q2,0.0366564115991359,0.0366564115991359,0.4717968750000001,0.30425222565256,0.2929629629629631,0.3899576271186442,0.0395300124369967,0.662647858347109,0.139940677573342,12.078000000000005,0.4715032679738563,0.1006675017130135,2021-05-04,True,True
ANET,2021-Q3,0.0052759955458932,0.0052759955458932,0.6632836363636364,0.2232269133858068,0.4062331606217616,0.5572777777777779,0.0483596691234954,1.0928092516875323,0.1774589924697916,18.2403,0.634267536704731,0.0821200318824761,2021-08-02,True,True
ANET,2021-Q4,0.2038818317546565,0.2038818317546565,-1.9278032786885249,-1.855485860778389,-2.777246963562753,-2.307898550724638,-0.1439116919989231,-1.1956249845464595,-0.5118923248363282,-58.798,-0.7647330447330448,0.0898248787265935,2021-11-01,False,False
ANET,2022-Q1,0.0579710144927536,0.0579710144927536,0.4582068965517241,0.088213023146148,0.3745588235294118,0.4177224199288256,0.0540954241980133,0.6343874853530228,0.1687836601971344,6.644,0.3416689466484268,0.1362744650163735,2022-02-14,True,True
ANET,2022-Q2,-0.0357686453576864,0.0357686453576864,0.4920905349794239,0.2301537929014368,0.425780701754386,0.4599915074309978,0.0505572467444613,0.7019508673288605,0.1660713293705905,5.9789,0.4435390070921986,0.1164010335456692,2022-05-02,True,True
ANET,2022-Q3,-0.0039962588215287,0.0039962588215287,0.5365599999999999,0.2090858708473589,0.4677708333333333,0.5028673469387756,0.04562197092084,0.7701682799526006,0.1586423038259121,5.3656,0.4841931034482759,0.0971672705448863,2022-08-01,True,True
ANET,2022-Q4,0.0566771471123613,0.0566771471123613,0.0601923076923077,0.2815668912932293,0.0123529411764704,0.036504854368932,0.0051795465828231,0.0638145749412224,0.0181596658157345,0.6260000000000006,0.1831690140845071,0.0958953469524169,2022-10-31,False,True
ANET,2023-Q1,0.0401470588235294,0.0401470588235294,0.3419807692307691,0.3198396999622515,0.2952079207920791,0.3189365853658536,0.0261514705882352,0.4297317978234142,0.09471637816245,3.556599999999998,0.2846736842105262,0.0882092910924509,2023-02-13,True,True
ANET,2023-Q2,-0.1572177822177822,0.1572177822177822,-1.2105084745762713,-0.3803312092527338,-1.276637931034483,-1.2432905982905986,-0.0891858141858142,-0.8565787946581842,-0.3236653675337623,-14.284000000000002,-0.8544404332129967,0.085850168146925,2023-05-01,False,False
ANET,2023-Q3,0.1967889612483075,0.1967889612483075,-1.409509433962264,-0.8362533518657254,-1.4712307692307691,-1.4400761904761905,-0.1204204010574505,-0.95280458556353,-0.4199874066744624,-18.676,-0.9702155887230512,0.0995625936407601,2023-07-31,False,False
ANET,2023-Q4,0.140279990894605,0.140279990894605,-0.6623926380368098,-0.3914926310757013,-0.7001242236024845,-0.681141975308642,-0.0614443432733894,-0.5616477016208292,-0.208058735113886,-10.797,-0.2981582360570687,0.1043395070373924,2023-10-30,False,False
ANET,2024-Q1,-0.0547208772429507,0.0547208772429507,0.5572051612903226,0.1866426206302935,0.540906005221932,0.5491031797534068,0.0768716177727143,0.86235352504299,0.2254395673237554,21.5917,0.4438744292237442,0.1607117185798495,2024-02-12,True,True
ANET,2024-Q2,0.0645279024781926,0.0645279024781926,0.2882323651452282,0.3177173933638995,0.2487932489451476,0.2686778242677823,0.0253527501003686,0.3460520536348189,0.0878757210808622,6.946400000000001,0.2393414405986904,0.1024484744530453,2024-05-07,True,True
ANET,2024-Q3,0.1128058570419369,0.1128058570419369,-0.3111973684210528,-0.1099801145632363,-0.3963221476510068,-0.3533355481727575,-0.0303782672917603,-0.2948294616245226,-0.1005526975893882,-9.460400000000003,-0.3033203007518799,0.1141884723319797,2024-07-30,False,True
ANET,2024-Q4,-0.0709247830727112,0.0709247830727112,0.149652294853964,0.2963785260512011,0.1359649122807014,0.1575196008553098,0.0148461788316087,0.1960114999399936,0.0522137180344989,6.39899999999999,0.1355153029356649,0.1005100330118716,2024-11-07,False,True
GPRO,2014-Q4,0.1296703296703296,0.1296703296703296,-0.1062499999999992,-0.5359818406850982,-0.1466666666666659,-0.1096774193548379,-0.0088058608058607,-0.0724369338895058,-0.0274429223744289,-0.6009999999999938,-0.1295867768595034,0.1408852486509811,2014-10-30,False,True
GPRO,2015-Q1,-0.1333455949972411,0.1333455949972411,-0.1372549019607843,-0.042624043522375,-0.2198347107438019,-0.1879275653923544,-0.0185028508368586,-0.1465250397434258,-0.058153650500029,-1.006000000000003,-0.1856521739130438,0.1410427446371445,2015-02-05,False,True
GPRO,2015-Q2,0.1263292216078264,0.1263292216078264,-0.3135078534031412,-0.1859912192905232,-0.3864516129032255,-0.349496021220159,-0.0318375159506592,-0.2884075796410111,-0.105392847085328,-1.4969999999999992,-0.1985185185185183,0.1179857722813337,2015-04-28,False,False
GPRO,2015-Q3,-0.0058027079303674,0.0058027079303674,0.7388486646884274,0.3760044094070999,0.7082025316455696,0.7240183767228178,0.1003352675693101,1.35117923150136,0.2938582825850918,6.224800000000001,0.6074282838449926,0.1566840950063137,2015-07-21,True,True
GPRO,2015-Q4,-0.1519364448857993,0.1519364448857993,-0.1159453302961273,-0.2551923143067151,-0.1606060606060605,-0.1380184331797234,-0.0168487255875537,-0.1217605300044098,-0.0480778313025407,-0.5089999999999989,-0.0538461538461536,0.1728997695089913,2015-10-28,False,True
GPRO,2016-Q1,-0.0868347338935575,0.0868347338935575,0.5088524590163933,0.0938259757227069,0.4643575418994412,0.4868508287292816,0.0869467787114845,0.8071898966006054,0.2278443846342059,0.9311999999999998,0.5284120171673818,0.2018108626736034,2016-02-03,True,True
GPRO,2016-Q2,-0.0233426704014939,0.0233426704014939,0.8466257668711656,0.5208430237145146,0.9753086419753092,0.975384615384616,0.1483660130718954,3.682763227096521,0.4093250901597116,1.5890000000000009,0.7875968992248067,0.184283949945003,2016-05-05,True,True
GPRO,2016-Q3,0.1253241140881589,0.1253241140881589,-0.1245901639344262,0.2740846422106712,-0.1490066225165563,-0.1367380560131795,-0.0164217804667242,-0.1289921201911034,-0.0490449148167269,-0.19,0.0461165048543688,0.1568668430087815,2016-07-27,False,True
GPRO,2016-Q4,-0.0653266331658291,0.0653266331658291,0.5772357723577239,-0.0952383694459337,0.5307262569832403,0.5378266850068776,0.0840871021775544,0.7856428965016797,0.2322461253758963,1.004,0.3916299559471365,0.1857195332725281,2016-11-03,True,True
GPRO,2017-Q1,-0.1267092069279854,0.1267092069279854,0.0764119601328899,0.0994721810295107,0.0405405405405405,0.0485762144053601,0.0076572470373746,0.0574320490858756,0.0224959828602035,0.084,-0.014691943127962,0.1650575778003748,2017-02-02,False,True
GPRO,2017-Q4,-0.1021555763823805,0.1021555763823805,0.1343369175627241,0.1454276254172707,-0.0401526717557251,0.0498336414048059,0.0175632614807872,0.1635042259243105,0.0522879464285714,0.1874000000000001,-0.2271283095723014,0.1565450986545021,2017-11-01,False,True
GPRO,2021-Q1,-0.191417550626808,0.191417550626808,-0.2030303030303027,0.2194159769347759,-0.3645161290322581,-0.3218750000000001,-0.044937319189971,-0.2487522260835638,-0.1229875956716812,-0.4660000000000002,-0.2170771756978654,0.1902298192359454,2021-02-04,False,False
GPRO,2021-Q2,0.0344827586206897,0.0344827586206897,0.7187499999999991,0.0846042919849545,0.7345132743362826,0.7510373443983397,0.0937739463601532,1.4475050921647847,0.2843450479233225,0.9789999999999992,0.3394540942928036,0.1471660136674084,2021-05-06,True,True
GPRO,2021-Q3,0.0019860973187685,0.0019860973187685,0.9777777777777784,0.0840481129125146,0.8965517241379312,0.8983050847457629,0.0803376365441906,2.291535256807462,0.2752636951343994,0.809,0.5776859504132232,0.1077821155119756,2021-08-05,True,True
GPRO,2021-Q4,0.0788288288288287,0.0788288288288287,0.2178770949720678,-0.0857121276318101,0.2658227848101265,0.3115727002967358,0.0353603603603603,0.432072961422944,0.114140312613595,0.3139999999999999,0.1974683544303797,0.1198702528702873,2021-11-04,True,True
GPRO,2022-Q1,0.0402843601895734,0.0402843601895734,0.7166666666666668,0.5046595042787053,0.758620689655173,0.7627118644067802,0.1088862559241707,1.4517221664423483,0.3149417409184376,0.9190000000000008,0.5626760563380288,0.1705885593881782,2022-02-03,True,True
GPRO,2022-Q2,-0.1828571428571428,0.1828571428571428,-0.5533980582524268,0.5370517922444158,-0.3636363636363633,-0.3366336633663362,-0.0366857142857142,-0.2712862567365171,-0.1112651646447138,-0.3209999999999995,-0.2587096774193546,0.1411127093452152,2022-05-05,False,False
RDUS,2021-Q4,-0.102893890675241,0.102893890675241,-0.2287547169811321,-0.1058125644957178,-0.4813617021276596,-0.3474800000000001,-0.0278456591639871,-0.188707863354904,-0.0821520531237295,-0.6062000000000002,0.0131714285714286,,2021-11-05,False,False
MBLY,2014-Q4,-0.056898395721925,0.056898395721925,0.3046627218934912,0.0791019760744156,0.124923076923077,0.2183876923076924,0.0275336898395722,0.3868712911906436,0.0944733944954128,1.2872000000000003,0.4182574257425743,0.1033046511727471,2014-11-19,True,True
MBLY,2015-Q1,0.014168319637291,0.014168319637291,0.7007633587786259,0.2761296801032008,0.6112903225806452,0.6572549019607844,0.0650325871351657,1.2101077928934518,0.2194492254733218,2.295,0.6253164556962024,0.1084694648010234,2015-02-25,True,True
MBLY,2015-Q2,0.0165902641344684,0.0165902641344684,0.4597209302325581,0.1224568208086045,0.3895483870967742,0.4253280632411066,0.0323641126391617,0.6136709790581484,0.1184942455242966,1.4825999999999997,0.4893999999999999,0.0712576654944483,2015-05-08,True,True
MBLY,2015-Q3,-0.0057190916736754,0.0057190916736754,0.4778239999999999,0.2879739799986232,0.336677966101695,0.4092839506172839,0.025116904962153,0.6517480964786133,0.099117158977763,1.4932,0.6444081632653061,0.0607738399228674,2015-08-05,True,True
MBLY,2015-Q4,0.0270092226613966,0.0270092226613966,0.4135260115606937,0.2457065065851923,0.3663095238095239,0.3902639296187684,0.0392731664470795,0.5438500231793136,0.1331422615945805,1.7885000000000004,0.5024770642201836,0.1017193366251245,2015-11-02,True,True
MBLY,2016-Q1,0.016695652173913,0.016695652173913,0.3458709677419355,-0.1828921575898969,0.1886896551724139,0.2699000000000001,0.0372939130434782,0.4336547378291719,0.1191333333333333,1.0722,0.5026040268456375,0.1207860798814646,2016-02-23,True,True
MBLY,2016-Q2,-0.0238095238095237,0.0238095238095237,0.5724561403508772,0.3690769198985623,0.4932727272727273,0.5335714285714285,0.0446496989600437,0.8706700078039947,0.160218010409506,1.6315000000000002,0.6786466165413534,0.0900063019746609,2016-05-04,True,True
MBLY,2016-Q4,-0.0030173497611265,0.0030173497611265,0.6544093567251462,0.3446476478930805,0.6018313253012049,0.6285103857566765,0.0703444807643952,1.0635645514422138,0.2269121583258982,2.7976,0.5723819095477387,0.1252301148213546,2016-11-14,True,True
MBLY,2017-Q1,0.0281873373807459,0.0281873373807459,0.4156666666666666,0.1585609145539305,0.2935714285714284,0.3567241379310343,0.0270381613183,0.5564551480514779,0.1015968714355547,1.2469999999999997,0.4750344827586205,0.0737289469821754,2017-02-21,True,True
MBLY,2024-Q3,-0.2247619047619047,0.2247619047619047,-0.8089122807017544,-0.1748549797288408,-0.9201454545454546,-0.8635357142857145,-0.1097809523809523,-0.6497105760253123,-0.3281708185053381,-2.3054,-0.4868823529411765,0.1606717889144031,2024-07-31,False,False
MBLY,2024-Q4,0.0958132045088566,0.0958132045088566,0.358857142857143,0.1011751376950775,0.2710769230769231,0.3165925925925927,0.0606763285024154,0.4643997213493688,0.160033977489913,0.7536000000000003,0.5314400000000001,0.1993759628997254,2024-10-30,True,True
AAPL,2014-Q1,-0.0799273387829246,0.0799273387829246,,,,,,,,,,,2014-01-27,False,False
AAPL,2014-Q2,0.0819818961410195,0.0819818961410195,,,,,,,,,,,2014-04-23,False,False
AAPL,2014-Q3,0.026076858108108,0.026076858108108,,,,,,,,,,,2014-07-22,False,False
AAPL,2014-Q4,0.0271651964715316,0.0271651964715316,,,,,,,,,,,2014-10-20,False,False
AAPL,2015-Q1,0.0565328935312442,0.0565328935312442,0.029455782312925,-0.2695258831151459,0.0084827586206896,0.0190410958904109,0.0019836906725306,0.0312288745849442,0.0073883220148107,0.2164999999999993,0.1142230576441101,0.0778334785850592,2015-01-27,False,True
AAPL,2015-Q2,-0.015755748209574,0.015755748209574,0.5041958041958042,0.3088903139894309,0.4921985815602837,0.4982394366197183,0.0271767810026385,0.7015741967218254,0.1061699307907524,3.605,0.4673979280926265,0.0613875058655687,2015-04-27,True,True
AAPL,2015-Q3,-0.0422944550669216,0.0422944550669216,0.0388663967611334,-0.4749236531973,0.0180327868852458,0.0285132382892055,0.0018355640535372,0.0396418544524093,0.0074188562596599,0.2399999999999993,0.1097046413502108,0.054627149603307,2015-07-21,False,True
AAPL,2015-Q4,0.0412047140986468,0.0412047140986468,0.41956146179402,0.3830704109276333,0.4023243243243244,0.4110150753768845,0.0275617634220864,0.5394758120432314,0.1031427638026788,3.1572000000000005,0.3965259348612787,0.0771608344166222,2015-10-27,True,True
AAPL,2016-Q1,-0.0657065706570656,0.0657065706570656,-0.1693138936535162,0.1137113997727231,-0.2036823734729493,-0.1863494809688581,-0.0098719871987198,-0.1614709627236533,-0.0381664926729304,-0.9871,-0.0112305295950155,0.0660224903135558,2016-01-26,False,True
AAPL,2016-Q2,-0.0625778629611883,0.0625778629611883,-0.3366666666666668,-0.6576525879213895,-0.3530648330058941,-0.3448336594911939,-0.0165510301868711,-0.3145181264055206,-0.0661597395135031,-1.7271000000000003,-0.1505911330049262,0.0574473391422954,2016-04-26,False,False
AAPL,2016-Q3,0.0649632771283749,0.0649632771283749,-0.7869837296620776,-1.0271893317314562,-0.8166666666666667,-0.801759899434318,-0.0325230164477087,-0.6174078866741394,-0.1340210580161132,-3.144,-0.4733050847457625,0.0481885191580797,2016-07-26,False,False
AAPL,2016-Q4,-0.0224947145877378,0.0224947145877378,0.455185537583254,0.1413408190681211,0.4428023032629558,0.4490205446727185,0.0202283298097251,0.6292433785804651,0.082340791738382,2.392,0.4411418975650713,0.0521280003777097,2016-10-25,True,True
AAPL,2017-Q1,0.0609806345282241,0.0609806345282241,-0.9278835386338188,-0.4910979485214659,-0.9567567567567572,-0.942279618192027,-0.0341409147095179,-0.7176729343896904,-0.1435799688095651,-4.143000000000001,-0.5122715404699739,0.0432801691490257,2017-01-31,False,False
AAPL,2017-Q2,-0.0030506406345331,0.0030506406345331,0.6484210526315788,0.3009904981714011,0.6379110251450676,0.6431938431938431,0.0229679343773303,1.0390091575309972,0.0968082978541017,3.387999999999999,0.511874105865522,0.0411813529229459,2017-05-02,True,True
AAPL,2017-Q3,0.0472509163612127,0.0472509163612127,-0.399945155393053,-0.7485576284135964,-0.4322324723247231,-0.4160146923783285,-0.0145798067310896,-0.3479250791587886,-0.0616774739216239,-2.1877,-0.1025828729281767,0.0420930229065526,2017-08-01,False,False
AAPL,2017-Q4,0.0261138540241507,0.0261138540241507,0.3838596491228089,0.0608506142880858,0.2907801418439717,0.2945326278659612,0.0126345844982451,0.3539718337179475,0.0517140631086871,2.124,0.22611894543225,0.0509830867492963,2017-11-02,True,True
AAPL,2018-Q1,-0.0433901537727977,0.0433901537727977,-0.0512635379061373,0.555885750161746,-0.037037037037037,-0.0237659963436928,-0.0004529741327929,-0.0109149439216584,-0.0018716445845441,-0.0760000000000005,-0.0397358943577431,0.0496897951520501,2018-02-01,False,True
AAPL,2018-Q2,0.0441750443524541,0.0441750443524541,0.1409803921568626,0.1909395645829026,0.1215131578947368,0.1312786885245902,0.0063778829095209,0.1443527594509701,0.0257275763358778,1.0784999999999991,0.2040846456692912,0.0515328394238866,2018-05-01,False,True
AAPL,2018-Q3,0.058910084607704,0.058910084607704,-0.3673684210526319,-0.14700078869641,-0.4067977528089891,-0.386945606694561,-0.0174234063797362,-0.3305222311282736,-0.0698249899964198,-3.315500000000003,-0.197677475898335,0.0552723244597246,2018-07-31,False,False
AAPL,2018-Q4,-0.0663306633066331,0.0663306633066331,-0.3131403118040097,-0.1676646871364202,-0.3592760180995483,-0.3485970819304163,-0.0170821708217082,-0.2913057883876001,-0.0677627233617167,-3.79600000000001,-0.2975008799718416,0.0607482148564507,2018-11-01,False,False
AAPL,2019-Q1,0.0683346263253167,0.0683346263253167,-0.2269371428571429,-0.0446194525012029,-0.2503699421965321,-0.238586206896552,-0.0128374709076803,-0.2067800481569036,-0.04975320087194,-1.985700000000001,-0.0648868312757202,0.0657135190536268,2019-01-29,False,False
AAPL,2019-Q2,0.0490855633627349,0.0490855633627349,-0.1153191489361704,-0.0822494646762383,-0.142809523809524,-0.1290154211150654,-0.0060771415757213,-0.1163264203135929,-0.0238607681621632,-1.2195000000000027,-0.0449716139497163,0.0618867979926722,2019-04-30,False,True
AAPL,2019-Q3,0.0204042532809655,0.0204042532809655,0.4908756756756756,0.1811922044588694,0.4843043478260868,0.4875989159891598,0.0217482517482517,0.649467801122204,0.0878157273817351,4.5406,0.4737828371278458,0.0512803011545532,2019-07-30,True,True
AAPL,2019-Q4,0.0226095535640878,0.0226095535640878,0.4154166666666666,0.341759866858951,0.4062761506276151,0.4108559498956158,0.020492477184905,0.5606925620246012,0.081752136051298,4.984999999999999,0.4166973151894078,0.0580748425203895,2019-10-30,True,True
