,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ACN,0.6426855,0.6983779999999999,0.5734174999999999,0.5262359999999999,0.6766735,0.639241,0.630781,0.683161,1.136579,0.6970965,0.6473424999999999,0.5069655,0.628241,0.6861794999999999,0.608478,0.575026,0.611835,0.7058415,0.559824,0.830832,0.623302,0.6636505,0.704036,0.698896,,,0.6973515,0.608906,0.619516,0.4378295,0.5864240000000001,0.710769,0.8988780000000001,0.7890725000000001,0.714628,,0.778745,0.678302,0.7178235,0.4999785,0.7700724999999999,,0.9487215,0.9889779999999999
ADBE,0.4368025,0.6454735,0.6467160000000001,0.4461055,0.7380735,0.7433814999999999,1.3918490000000001,0.558568,1.2854299999999999,0.3437735,0.2689565,,0.887946,0.6473,0.5448770000000001,,0.9992160000000001,0.9370145000000001,0.9285165,,1.06699,0.5667555,0.674546,0.7559255,2.044517,1.104338,0.9017345,0.7966085,0.5686295,0.6625165,0.5073975000000001,1.1212865,0.909345,1.7567715,0.9985815,,0.978812,1.772308,1.1596605,1.000222,1.6978265000000001,2.1367089999999997,1.6643655,1.3249870000000001
ADM,0.611272,0.3817,0.363039,0.3969135,0.478121,0.37968250000000003,0.4092755,0.3987785,0.661376,0.515831,0.4460365,0.43421750000000003,,0.402513,0.5017235,0.478192,,0.4868345,0.452214,0.5289809999999999,0.3927425,0.8542205,0.554144,0.651817,0.5935079999999999,,0.6596985,0.83819,0.485003,0.3941385,,0.4042195,0.575952,0.611945,,0.569817,0.6480235,0.39890400000000004,0.46076300000000003,0.539847,,0.5490785,0.542591,0.5723985
AMAG,,,,,,,,0.8427644999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,0.5713980000000001,0.528852,0.340626,0.411171,0.422469,0.3771415,0.420638,0.7042615000000001,0.40456400000000003,0.6157239999999999,0.3970015,0.448407,0.423531,0.2943435,0.5095145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,0.541374,0.4046925,0.455734,0.481455,0.604384,0.5888395,0.6069935,0.584146,0.59021,0.4329465,0.4526325,,0.7393555,0.383191,0.355068,0.317311,0.720309,0.3097265,,0.4273515,0.8285395,0.3133885,0.309635,0.3473635,0.4057855,0.5419965,0.50882,0.5525285,0.49028700000000003,0.3627915,0.37459450000000005,0.364918,,0.46796499999999996,0.529199,0.5255445000000001,0.8503385,0.377031,0.3707495,0.37395500000000004,0.968491,0.366829,0.368174,0.4037755
AGIO,,,,0.826508,,0.824935,0.5940155,,,0.9840695,0.6989855,0.7841184999999999,,0.6332340000000001,,0.686186,,,0.5453525,,1.377541,0.6116079999999999,0.6500435,0.709889,0.613313,,0.6570125,,,0.578454,,,,,,,,,0.6840205,,,,,0.6058865
SWKS,,,1.1848165000000002,1.8710935000000002,,1.6305269999999998,2.0801645,1.6750545,1.8629250000000002,1.5813795000000002,1.552381,1.251427,1.3273350000000002,1.296986,1.3311725,0.7158355000000001,,1.3341495,1.2733465,1.3916499999999998,0.818847,1.415511,1.1596225,0.9567049999999999,1.3644530000000001,0.6918775,1.1398995,0.910427,1.1379294999999998,1.0745205000000002,1.0692705,1.28586,1.755064,1.1154955,1.34917,1.5076235,,0.728458,0.7338480000000001,1.3438875000000001,0.778717,0.911943,0.9324250000000001,1.2157935
HES,0.4151965,0.4146685,0.3733105,0.4864885,0.465303,0.4631855,0.4841975,0.6430130000000001,1.1852095,0.549058,0.5365835000000001,0.547696,0.4663025,0.4399565,,0.5209385,0.5538715000000001,0.6584395000000001,0.588721,0.7184315,0.62234,0.6863859999999999,0.5138965,0.568209,0.5842970000000001,1.0611039999999998,0.7132245,0.7300275,0.786186,0.554116,0.6022015000000001,0.5427489999999999,0.7057455,0.7184740000000001,0.7031185,0.6279815,0.5563385000000001,0.5581385,,0.353484,,0.3617375,,
AIG,,0.448828,0.38256900000000005,0.3659175,0.6659455000000001,0.622234,0.3355745,0.391649,1.830409,0.39774149999999997,0.4529065,0.616726,0.3805745,0.6480665000000001,0.5503145,0.6741820000000001,1.1851715,0.7173265,0.943872,1.1210165,0.7524855,0.578293,0.797275,1.202221,0.6484145,0.9338715,0.784905,1.1003635,0.748201,0.9300545,0.944446,0.8341875,0.682338,0.700299,0.5413209999999999,0.636017,0.4977775,0.9099090000000001,0.45904449999999997,0.6480440000000001,0.7497195,0.85266,0.7102195,0.6546145
