,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ABT,,0.10724414936310116,0.10312133879722406,0.10720698374543516,0.12576509195735994,0.08816901641668222,0.10422180242928142,0.16925246315756265,0.13276534683569333,0.11610605911385856,0.1304589146734022,0.15125765129762292,0.1255729367764109,0.09122457266720072,,0.14689364169508257,0.12013161055379011,0.09685375621906622,0.09265107008441634,0.146688571168723,,0.11486448840544185,0.113724695657235,0.1281493299459257,0.10592745366761837,0.36629088151644384,0.2413576079832434,0.26630058597515943,0.13523432654931167,0.15536452158670414,0.2817061343727353,0.13610644170018757,0.1854635249414135,0.17593988981041994,0.13477206039592365,0.1419923825400578,0.1279816616232829,0.14176278162740902,0.14598466554395936,0.19186474930393452,0.1060986735828568,0.17414019594931895,0.17878260230865622,0.14061506571842183
ADSK,0.1558906840878011,0.16363552226382286,0.15509763637604654,0.21072524366882436,0.1647730119280343,0.1868060901091609,0.22477268113646548,0.3804224843684787,0.36722640815443314,0.16858870906996642,0.1444107176794173,0.1948809527399658,0.17121724626062976,0.14295631081824856,0.18066786071841942,0.11352806391960443,,0.18832180545968216,0.1697122056518225,0.23518707331292082,0.16822156423770473,0.14175324685458224,0.2300190306828487,0.20443710733332526,0.1548478312924501,0.3191321763003359,0.2571860613119651,0.26356193995815774,,0.18389787563180576,0.15990409814416656,0.21967704066829596,0.1870581196282544,0.32245392389196664,0.20475515727571042,0.3119588059143889,0.18831523499356143,0.18511988298542692,0.17097684809653677,0.14065883594752687,0.15258799412145238,0.24566701816822004,0.1559449452502656,0.13752994685328104
TAP,0.11517386888528341,0.12154151089670631,0.18666463737912606,0.2111405678847461,,0.15018904154235937,0.13477580408790324,0.47161802678369186,0.16156235128793534,0.15772340250030698,0.26403853520823095,0.1376931810408852,0.14625870946927966,0.09894639314199474,0.19589375142009552,0.16686140498465712,0.13742930610361404,0.18958253370976266,0.2405511014869074,0.26557320766124076,,0.14686816931345792,0.20735623520018892,0.2581074088992969,0.11912806374629205,0.43428902918082946,0.35029104305767095,0.2748596229712371,0.31815753667674923,0.2795743464073263,0.1981468463424168,0.22551268564627552,0.2575274982357447,0.22315470749563016,0.20296435746400907,0.1522340000399106,,0.19355464279866597,0.15657722085655296,0.23720067479345866,0.19735878244392707,0.17903758858145755,0.1903753374040174,0.1816634442968314
ACAD,0.5542969247765931,0.4544766872848803,,0.39307615176074123,0.26015034796278824,0.8422695587855852,0.3301526764368805,0.6093867981328086,0.6809875043465637,0.7286501074833329,,0.5027917854694295,,,0.37314584016465485,,,,,,,,,1.6397354160444657,,,,,,,,,0.4695124203515343,,0.6133003992841404,,,,,,0.3306355434577838,,,
ACN,0.10007678433561734,0.09811115373556951,0.07252224056261268,0.10548153458313107,0.09636447139323721,0.06696523779052704,0.09074484561630168,0.09732853774846917,0.13708377310558922,0.07049084368492427,0.10908946814602001,0.16289365382170498,0.10238006812779687,0.08239635578211355,0.10477161711639922,0.09669472125973655,0.10405834300211493,0.08930534133683823,0.07120824219149484,0.13427907797762703,0.06732905315361544,0.09945650449485413,0.14161096161692616,0.11960022598997068,,,0.0892383635346759,0.14304278062048179,0.13317490809334018,0.08059960865391139,0.09400643116188072,0.13802605933579343,0.14420749925108556,0.1285360646265619,0.08656978597274038,,0.1184581166984081,0.17765437761428818,0.13938586011345455,0.09749830825222776,0.11676733468564872,,0.1715498399955779,0.18752173004574213
ADBE,0.16335571213003924,0.16469009214363034,0.10678312133324214,0.1556014394078839,0.13698033720560376,0.10936309981423235,0.13275680163666992,0.168184618389341,0.2321834094104823,0.12054628721091268,0.11116149716523754,,0.08994037920495966,0.11842550242434458,0.10301850638852306,,0.12494421564009202,0.15572843402772565,0.20144301140124984,,0.13495914995721212,0.16384822713146638,0.14789018818705346,0.18801682963103633,0.15855301964005208,0.267006211723451,0.307776436157292,0.28597288512082314,0.20455587958507235,0.1924398634073463,0.12137669341662949,0.29938196631128683,0.25033986337270825,0.2378882221718102,0.17087565355307202,,0.22118446971841674,0.29149101165409397,0.19427738932778668,0.18443409401169536,0.29235027842423256,0.21568619475862547,0.1306850414102065,0.22260950037650123
ADM,0.18489741458215608,0.13209112323545136,0.14685287547998135,0.19928039896333483,0.16207606409957265,0.10898416664498786,0.11951340648826617,0.11649216070091876,0.24266514622249502,0.19106250332466113,0.13708251109195954,0.11752724692078384,,0.11963008609596289,0.11472265395078877,0.11841321208506607,,0.14638979267122343,0.11735671815363914,0.15624405742086145,0.1165872660620106,0.12913673755740834,0.12215026348329333,0.16256085303674364,0.12352094240352945,,0.216944038177313,0.16614595747687175,0.17924670222319963,0.16138479930218344,,0.17566592770107864,0.17260587534392588,0.3007944854316375,,0.25824284936425435,0.26090549243293665,0.18389952521560116,0.1964377308271935,0.1399429636569159,,0.2086036481491528,0.23395638489177537,0.21588031805888103
AMAG,,,,,,,,0.7226507421795736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,0.15861165834690924,0.16643137574805772,0.12912969269384011,0.1547490178031923,0.13298325818452147,0.16471564852424042,0.2946633968015297,0.29324405878643656,0.24460522372419263,0.17795110761352684,0.21646590310188013,0.10776274049313946,0.17922791794275625,0.10265435371875688,0.08666715611582966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,0.4551463125934641,0.3927870022388829,0.29182696460033036,0.5034136029008479,0.6388589711212311,0.4990370074325761,0.44694053407073625,0.5922991400399908,0.44317921653647613,0.41224451621617925,0.42737385622117013,,0.33586221492484436,0.3443319088118509,0.3046456558490283,0.2328971376254027,0.24837526925850342,0.258909742309174,,0.3481372627726592,0.30381824904743315,0.23129234514187905,0.22805848010740482,0.3222799436513872,0.2599934627391451,0.8227564854097006,0.3952260346179133,0.32614895158957147,0.35871662621827677,0.24850231928242406,0.23074870174207637,0.25568579321455076,,0.39170482610400614,0.43231337866786024,0.3725923080758131,0.2882017017631569,0.30400212485146716,0.25275920920233913,0.2727973232263637,0.25072487432430285,0.2539219170086072,0.3258715045141026,0.24309310055560673
AGIO,,,,0.6520650538870741,,0.5034726195142523,0.44170555350718993,,,0.7382316544572168,0.684133837260004,0.730923237563479,,0.4558487562500258,,0.24685328712836918,,,0.34573427823462977,,0.415604552020201,0.34377370219075254,0.4217470599711708,0.43722949188982985,0.4004680008158054,,0.43038374297760357,,,0.4319670569739108,,,,,,,,,0.35990959808158335,,,,,0.34437263998648626
SWKS,,,0.21550592878860939,0.3843583133530116,,0.28608023534341004,0.2890961130159549,0.33510876949281543,0.35667657851259316,0.23994122222922165,0.2501039572666881,0.2425006317491884,0.2805304684210992,0.14274134472334143,0.19989733551017705,0.2437039262752364,,0.2214278446495193,0.18171955765717357,0.2580841785581546,0.2785042163083898,0.231523144712366,0.24166256776984302,0.22267163476917376,0.22044554486129028,0.4633965903216364,0.232847745127635,0.20577243424947025,0.2816906236245236,0.27169692780379573,0.20018810655235356,0.1684433782115767,0.2989448174326048,0.2514115767332031,0.19330392511779723,0.2117222958581455,,0.17695969560324828,0.23085224502494803,0.23340350157715695,0.21107984657154244,0.2154785035137053,0.25230031321473806,0.2730489505347255
HES,0.1522285774423835,0.09192861870651035,0.10372118816705876,0.18867387666136948,0.2900309918015006,0.2638961992272531,0.23086547646381678,0.3344661868277183,0.4381962493309723,0.36855447202012487,0.29379614761567224,0.33291294057391563,0.44385187596256365,0.29329049762111553,,0.21251632403806417,0.26134927719899814,0.2799392589320655,0.31074601414851094,0.25529263761889404,0.39451423995963514,0.24880820996511452,0.2898411244772488,0.3832302688561973,0.24835471299288206,1.048739636285221,0.4807646023393108,0.36930924190785336,0.5066476529670784,0.4439699681362083,0.3144937126433127,0.37578634142878303,0.352822180617713,0.34355799406232523,0.5092139357476828,0.4101494002683675,0.30130732591865617,0.35677713751277956,,0.31316846091047473,,0.19215489527436888,,
AIG,,0.10588615940248813,0.07625564307458976,0.10965976538401287,0.1238793211349683,0.10970770247585677,0.0946071743222087,0.12276184971876862,0.1290809031011879,0.10237751221186983,0.09148618809365001,0.10755329861810742,0.09344416223353208,0.08664953849448088,0.09293971469230027,0.14451712916351986,0.15348801550872931,0.15186701430066069,0.13797773880143133,0.19759007156395972,0.20868426324567355,0.14233969777846883,0.10836391334532781,0.15078439121923262,0.15472665527080728,0.7496296537334615,0.4424440666599273,0.29945313860262157,0.27623518584670603,0.238949854162033,0.2681818900526429,0.1898809366138081,0.22382474275098294,0.24510661561448321,0.27544355750063565,0.17070077781351176,0.19490746232290598,0.2729466789307333,0.18992171479355655,0.15890932524965176,0.1443316073056472,0.1601196602949737,0.21038648883133126,0.1953483290529775
AIZ,0.11364538465404127,0.1313962616690102,0.1034069380287201,0.10151920319052907,,0.13149048952398246,0.11086869770905479,0.15533598658501818,0.1397612491292844,0.16744558031153184,0.11997925632626266,0.23983732497841936,0.13298744099222748,0.089823418506921,0.14217214954456064,0.22301508570427608,,0.14647683439869552,,,0.11644848064761823,0.1346308378075768,0.13400419388068655,0.10449584584630589,0.14054211464323704,,,0.19785312765508842,,,,0.1124117504255482,0.1362038958348014,,,,,,0.23628825387789307,0.1643714800550359,0.15894059230397645,0.17099475168805786,,
AJG,,,,0.08782740501808974,0.10446998899545996,,,,,,0.08947578157118682,,,,,,,0.08845920897018038,,,,,,0.13374126499449485,0.0929195301429632,,0.19197065851151768,0.0990936945790313,0.15836513013590828,0.1751514836258269,0.12696182548360688,0.1363398672737137,0.1580689069683164,0.1836802328179978,0.13647195557905603,0.19257576990675213,0.08915719673441165,0.160057540617269,0.14706286013225842,0.11502786466978399,0.24577037757568143,0.13486217354305624,,0.19133127063477437
AKAM,,0.22702136594420072,0.16706373415879092,0.1689109066653717,0.13424886769838673,0.15404399453827158,0.12297952783225098,0.17354568145168614,0.29198455789187233,0.18265461234735997,0.14681046339734716,0.1669565192553966,0.16165662774124365,0.21674321648065845,,,0.3540649194208564,0.22281121782758026,0.2247139977426667,0.19325272431756108,0.16520677701531344,0.13811140888024687,0.14137515420640598,0.15741434533327098,0.14687706801393513,0.5493914001441924,0.30377820949807705,0.22918677134284537,0.29896623296686625,0.1761893165316815,0.11689338454059875,0.12253836456270653,,0.15386004806560274,,0.16321798292974313,0.13300419935456764,,,0.12507486366328963,0.09272826708824862,,,
