,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ABT,,0.0721597014081321,0.028390140730497032,0.029119726805367382,0.029380789068618185,0.02225404352214841,0.012185711852007737,0.0532751548088731,0.03697298478118401,0.00939735877264799,0.09735212751943091,0.042352717236128296,0.008095740936290039,0.005459748475035771,,0.005717817957039097,0.01673866090712743,0.09489013266998342,0.008301536557698257,0.005293883785650017,,0.009788466473585805,0.0414408555531469,0.00957636345639909,0.0006470397929472663,0.001469002194205809,7.846419417272584e-05,0.01901931649331352,0.0028939227621993815,0.0015908789606257458,0.02508611651939494,0.005367965367965368,0.0030668468655785427,0.053387508267976946,0.015738091230432585,0.05949539720422775,0.005024311183144246,0.005264400377714825,0.0405802057507623,0.007058281973250135,0.05988928032209361,0.010163346029885731,0.05911916413172861,0.004673993820158798
ADSK,0.016659318511053726,0.011886287283207422,0.0,0.0514697131976675,0.05242630385487528,0.05710985626283368,0.1343307337259271,0.013598582913203434,0.00887648998224702,0.04360771664288816,0.11112200863083563,0.02737294201861131,0.004068500259470679,0.027209963449302828,0.010869565217391304,0.007646888006969316,,0.005953180251555436,0.0062447960033305576,0.005152647172484864,0.014438166980539862,0.08917771200617682,0.007290161565742808,0.009527145359019265,0.007886864291542018,0.017566241413150146,0.0034632891351672273,0.011088709677419355,,0.007364975450081833,0.02531645569620253,0.012002042900919305,0.018235660847880298,0.005709876543209876,0.017769300271057123,0.0039573296627666895,0.01973021944835917,0.00876765708718948,0.038738077769625824,0.013161830690996112,0.02138407139249032,0.17138068300859,0.009244750861798809,0.011855029919837416
TAP,0.0,0.22448979591836735,0.07191780821917808,0.05199189736664416,,0.09983510354527378,0.09045863102097257,0.013895287765143836,0.25608519269776875,0.009550663998544661,0.009898710865561695,0.01845062093435837,0.0010598834128245894,0.0,0.013123359580052493,0.017843289371605897,0.011405959031657356,0.02018927444794953,0.0056158017041053445,0.3010067357137684,,0.001518932407507866,0.0355206580669284,0.015591292410276524,0.03969392635102822,0.011352885525070956,0.01712583767684289,0.01783783783783784,0.024242424242424242,0.006086341118188252,0.05281553398058252,0.06853693181818182,0.0727630285152409,0.030947491933118215,0.008542220977454138,0.09705730511099639,,0.11378182335371924,0.025076899014649913,0.1256931608133087,0.04262773722627737,0.035982008995502246,0.043838285435947394,0.029238440616500452
ACAD,0.02511396827996615,0.021716453295400662,,0.00612294881214793,0.005978179644298311,0.0088339222614841,0.12412383177570094,0.002631578947368421,0.00620574429151086,0.014563559981328768,,0.019637462235649546,,,0.02431011826544021,,,,,,,,,0.0005333333333333334,,,,,,,,,0.016908212560386472,,0.0,,,,,,0.05679417977000704,,,
ACN,0.0474296205630355,0.04225754259065385,0.1409596857169582,0.01967831261415189,0.01061525129982669,0.013378556623327681,0.0059355568117580556,0.00830379746835443,0.0019411891580990725,0.016653655997918293,0.0008761170492377782,0.002880040070122715,0.0001953125,0.014267185473411154,0.03106366608963262,0.037643932683790966,0.10313040138275399,0.14799566630552546,0.029774633985852936,0.032851690294438386,0.019026301063234472,0.03521703521703522,0.15173745173745173,0.02147475369458128,,,0.028116531165311653,0.008561382051674057,0.0031437753248567835,0.05794312593542869,0.02555301296720061,0.0074775331000891815,0.012547119009154551,0.0036319612590799033,0.01377181526771934,,0.012684473716306866,0.0062057597207408124,0.012269938650306749,0.012731077781653296,0.025602857993450433,,0.015862269078247414,0.004374594944912508
ADBE,0.06424589656240322,0.01598147515469005,0.10629559247226139,0.09596419988398111,0.02217741935483871,0.03768133759527908,0.04419347965054336,0.08952399437139114,0.0011020176646949194,0.026924524478156395,0.07918313570487484,,0.05193486823405206,0.0042116346406949196,0.0037775101281068654,,0.04802759794807464,0.0040222231190389715,0.009960303139660773,,0.004195032732867864,0.0053742060831922555,0.01911457514431392,0.08473076598971939,0.0044890859098816,0.013300933623225476,0.0010332810430502457,0.00644071039122533,0.007374631268436578,0.01734717416378316,0.010207351123724081,0.009238477999895611,0.008064516129032258,0.007011013963505273,0.0014219265900272335,,0.003861462603219866,0.0014690341100726271,0.004317184395236802,0.0049448178062765896,0.011770989104892117,0.007928033740857402,0.0002376896565384463,0.009814703380158944
ADM,0.056117533718689785,0.03835227272727273,0.10244171103359648,0.0016,0.01172047766475011,0.0,0.0484145925673372,0.004204035874439462,0.07049891540130152,0.011419870574800152,0.0703181489515546,0.00435464204842362,,0.002437043054427295,0.004980340760157274,0.1913713405238829,,0.003970004411116012,0.0059771309771309775,0.06927710843373494,0.0035211267605633804,0.02547138604035726,0.0423572744014733,0.013365410318096765,0.026422764227642278,,0.006593406593406593,0.03477218225419664,0.0066718995290423865,0.012523481527864746,,0.000350385423966363,0.1524234693877551,0.009688478163660754,,0.00597119775201967,0.09806085448525934,0.017198720656568703,0.008556046914054989,0.004138982681625095,,0.05262278650183762,0.05234021137393055,0.08712563204978607
AMAG,,,,,,,,0.001177856301531213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,0.0002155636990730761,0.009397024275646046,0.016442451420029897,0.018637048192771084,0.03096947935368043,0.0133406432748538,0.013462574044157244,0.011746471979769964,0.021867115222876366,0.01340447683498178,0.01331484049930652,0.15634218289085547,0.06875959733833817,0.0,0.17834757834757833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,0.024061560095308777,0.03562436202790065,0.028588594602713662,0.09278436380799022,0.014987606847506312,0.05256365129649185,0.023444896140780755,0.021465723642568182,0.012131972185234503,0.0011206051267684549,0.01818458109614021,,0.00863304323511936,0.017607811228641173,0.018898931799506986,0.15600956029204727,0.05420706912730685,0.019835947172926124,,0.03142082382817544,0.0282093969663337,0.0339561500275786,0.02119740365848123,0.4123503615029039,0.05486502233443387,0.03182141241842734,0.0074038215109491125,0.08812856402280975,0.06413482803324945,0.0518702021592195,0.12354640115527855,0.11021433534662461,,0.038883755313250785,0.05502780660440116,0.07486401697248742,0.10404581288115425,0.08252444195255283,0.04831167756351899,0.04972259287871339,0.09827395547862879,0.02768717287415611,0.05542004353869961,0.010255285310811922
