,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ABT,,2.4196480371301488,6.787773202407349,2.001058259997772,1.7228676470588236,2.054129624318899,1.7066561788000434,1.2881654859055989,0.9768956706373484,1.0211518399942443,0.6716582250605594,1.724420473992636,0.9593103448275863,1.163232059949499,,1.7346105085223271,1.3713188220230474,1.4891640866873066,1.5464810924369747,1.2728396823132164,,1.6663734115347018,0.8217600210623314,1.0446243359473817,0.7234457764148313,1.198340350733761,2.01506190363536,1.6032802104285935,2.5535460992907804,1.4610114192495922,1.0787671232876712,2.2562729066817027,1.4733864746721521,0.8155772859838737,0.6243335611756664,1.5240963855421688,1.1210037813681677,0.8044728434504792,1.211431812452735,1.6226022803487592,1.0296220633299284,1.3624486264330522,2.343849045477998,0.7390150999863964
ADSK,4.466345326217938,4.149192132068844,2.5622291558329,1.3720536344389556,3.0607734806629834,1.93815987933635,0.1740414081769938,0.6045037166593791,2.543473376769265,2.2274274274274273,1.0761555691305233,1.8959369817578773,6.9641263018680775,0.4650932169773899,1.3782312925170068,0.3024457892082703,,2.594111969111969,0.625169147496617,0.8176071177710138,0.5914085914085914,0.4496782016602929,0.5891869324705146,0.5792676180993472,0.9148192233298617,0.5621646481680208,0.6046363925055573,0.7981873111782477,,0.3572750833024806,0.5202052597819115,0.7085514834205934,0.5988038873660603,0.5929203539823009,0.41935024223425477,0.8544990427568603,1.6364118895966029,0.7122602168473728,0.8524055449850503,1.189259986902423,0.7294700058241118,0.5623567921440262,0.5962981490745373,0.3395341802782819
TAP,10.166666666666666,0.2457627118644068,1.1007194244604317,2.5011820330969265,,2.2632745113555433,2.345842436704794,0.8594044477949491,0.4721126159752586,3.2219662058371736,1.039117508997027,0.7618253802875599,4.0350985221674875,1.185672514619883,0.6469740634005764,1.5126705653021442,1.1033047735618116,1.317251461988304,0.12923682484146073,0.43359983386979545,,1.436426116838488,0.7782579787234043,0.429292221443588,0.7512562814070352,1.323076923076923,2.921167883211679,4.589123867069486,1.272581678411275,1.5404530744336569,0.9404672192916352,0.9027027027027027,0.6626702997275205,1.2295618051013735,1.1724977182841496,2.165032679738562,,2.1262783459315253,2.394867256637168,1.6534059945504087,0.8073878627968337,1.906318082788671,4.832386363636363,1.842783505154639
ACAD,2.4352025506376593,2.1449448255293766,,1.9662186705412277,3.017814251401121,3.4456386936750723,0.9837775202780996,1.4628288219595882,1.1874347372084928,1.3235719450469994,,0.7421052631578947,,,1.97265625,,,,,,,,,3.1574279379157426,,,,,,,,,5.0,,0.8915094339622641,,,,,,1.1392710111456974,,,
ACN,0.32549178665585077,0.5320793234179061,2.712152777777778,0.4391215872477531,0.4996751137102014,1.6337468982630272,0.7977642276422764,0.3521840339586471,0.31477455336043103,0.7420670897552131,0.5381712822586079,0.35424792267254535,0.6141235813366961,1.4619478445981906,1.230851748551813,0.5107047279214987,0.8791050162396247,0.7333333333333333,1.8143518518518518,0.9356200527704486,0.8441692466460269,1.9201793721973095,0.4226860752540511,1.1123485895455654,,,1.2643825108667859,0.8036674479525714,0.9803541781959049,0.5140822272580123,1.0357142857142858,0.8020768945481518,1.7576477576477576,1.1639221556886228,1.0823238566131026,,0.3425577206484362,2.801326944342057,1.718680504077094,0.903086624626618,1.2274535809018567,,1.3181614349775785,1.509453140882293
ADBE,1.0815471394037066,1.0808056872037914,1.0857946554149085,2.1738558653340347,1.8651036357458375,1.1921573911871715,1.4958783172897943,0.859514571866823,1.552324619457313,1.3798401543337466,1.2547679876418514,,1.8546424017619103,1.8926395939086293,1.0971297359357062,,1.0070587177412103,1.2822362765565516,0.8499232258495226,,1.2430566860938366,1.187256144536395,1.4075816569327277,0.6694098614334951,1.18823673870334,1.0771274240680067,1.0075241848799714,1.0742724867724869,0.8521613369757352,0.7391827646386231,0.9199402407944459,0.8546501778756564,1.3097196076488655,1.0743681258649573,1.4892315075889375,,0.9099326026278167,1.0047330698841526,0.9019821093558824,0.8868956210154032,0.9294738360709796,0.8696411638468833,0.9630608912046038,1.5318098240084055
ADM,2.4609613781606003,0.9957476966690291,0.9058782365290413,0.7319016279875303,0.21853947722985717,1.299249530956848,1.3903830480847597,3.3886838868388685,0.14020714175297572,1.3145374449339207,1.5504840940525588,1.5709807433945364,,4.946859903381642,1.7259735619864238,0.9536423841059603,,2.3861090365944735,1.0688172043010753,0.7057449789817842,1.9583333333333333,1.0315860215053763,0.2563991323210412,0.7916666666666666,0.9248826291079812,,1.4230769230769231,1.6784423926134082,1.4266666666666667,0.9813895781637717,,1.4518900343642611,1.2336182336182335,2.6781798245614037,,0.7380952380952381,0.7473829201101928,0.14180389995176737,0.4663095573724274,0.10454764196342638,,1.2777777777777777,1.1644880174291938,1.124793388429752
AMAG,,,,,,,,1.1278195488721805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,1.070058009817046,1.1435165757448593,0.26107445805843543,0.7641979408834274,2.971479500891266,0.6136832792686523,0.7068014705882353,0.8451234196267309,4.8,0.602502606882169,1.0459704880817253,0.7068872504945154,0.8321350422006877,1.533213644524237,0.45041322314049587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,2.732468289838169,2.4390358062251347,3.22887994918484,1.4286292225743376,1.859442273299331,2.111492406542056,1.7749961366094884,1.7752997785075995,2.0811426834827533,1.8040062843676354,2.1919159256265157,,1.5710819554277498,1.7082415160863818,1.2167577413479054,0.6273976982097187,1.188976377952756,1.2712519772687327,,0.9650680876258141,1.7855210614453176,2.1037877166702335,0.9894347119378725,0.6103706060124066,1.8924258028274505,1.1694701429772918,1.4344540727902946,2.038858743217224,2.576923076923077,1.7681171689806976,2.882266155208026,1.653382498936321,,1.4611116164832165,1.6717616948670553,1.5141576349089259,1.6073298429319371,1.2882687835779008,1.9801455173264275,2.791337534392474,3.9205110007097232,2.7784465462883348,2.0722804190169217,1.849140625
AGIO,,,,0.9901743264659271,,1.2326307572209212,1.0503225806451613,,,2.528530670470756,1.9404255319148935,1.518494623655914,,2.030082987551867,,1.0178571428571428,,,1.156808803301238,,1.3795066413662238,1.0817286162113748,2.8470241023118543,0.9071180555555556,0.8565208786859292,,1.6248062015503877,,,1.638783269961977,,,,,,,,,1.2321660181582361,,,,,0.8658161020677518
SWKS,,,1.4316861458546921,1.1281840591618735,,0.8204671064360849,1.3073487184940977,0.7748358177838007,0.9158460161145927,1.0710603003810806,0.6948806852947175,1.3043069904736349,1.505755520778995,0.6666291249014529,1.0058194266153189,1.1009223128769068,,1.2414950760966876,0.8166829181810124,0.7651821862348178,1.1953842119066351,1.2458801987967565,0.6656138965653375,1.2282915490619293,1.050640634533252,1.1998266146510619,0.856102887648629,0.9186801766692647,0.9873568702290076,0.4907699234579018,0.29444169786001834,1.030980713992614,2.210393359797907,0.7203350395532806,0.6488424503175578,1.4818097014925373,,0.827054794520548,0.8485092667203867,1.0965068087625813,1.731070496083551,0.7363674496644296,2.472515060240964,1.1265187827443985
HES,0.6998892580287929,0.25,0.18202979515828677,1.4667008196721312,0.7627586206896552,1.3011673151750973,1.3778801843317972,4.118357487922705,0.8641732283464567,0.45373714920811337,2.0116227089852483,1.4845430107526882,0.7148751357220413,2.4915912031047864,,2.471008028545941,0.3706896551724138,7.772180451127819,1.3847541723049166,1.1830357142857142,0.5921999242711095,0.27022248416089584,0.804624962941002,1.0016366612111294,1.5573294629898404,1.3413516609392897,0.2000309405940594,0.6378299120234604,1.7304421768707483,2.9223560910307897,1.6388349514563108,2.870426829268293,2.5205254515599345,2.56140350877193,1.6881443298969072,0.7792527040314651,0.8422350041084634,2.1440049443757725,,1.1544782251437962,,1.1837160751565763,,
AIG,,0.586984929000784,2.3125939284640817,1.7247596153846154,0.7739089518880132,2.7672253258845436,1.396462018730489,3.077674645823156,1.0535777541622386,1.0590933145175516,0.8004685669660289,0.5814517830765984,0.877715605008738,0.5813317117664943,0.659364315562872,0.6197078942503236,0.725851571499095,0.7321946503383822,0.4159264126149803,1.8228073296566447,1.3842551768175875,1.932079081632653,2.1540568298527902,1.3296522328780394,1.6159420289855073,3.2736686390532546,1.117217119405902,1.3492107449459982,0.43939357650947236,3.3932489451476795,1.8231929277171086,6.117378545810238,1.9645803984705172,2.2686567164179103,1.6121076233183858,2.9839400428265526,0.622476514091545,0.9408127208480566,3.5943396226415096,5.78963110667996,0.369450460205739,2.949575508103936,2.5055629728526925,0.8549723756906077
AIZ,2.061224489795918,1.608695652173913,0.1563573883161512,1.8613138686131387,,0.1965065502183406,3.1376146788990824,0.5621788283658787,0.7947019867549668,0.3672316384180791,3.142857142857143,4.912225705329154,1.7692307692307692,0.026277372262773723,0.3903868698710434,0.09178743961352658,,0.17297297297297298,,,14.333333333333334,19.98701298701299,0.56,0.7051792828685259,1.5756302521008403,,,2.6458333333333335,,,,8.508474576271187,6.22,,,,,,0.5500821018062397,4.74468085106383,2.305295950155763,0.13087378640776698,,
AJG,,,,9.8125,1.3513513513513513,,,,,,151.0,,,,,,,12.76,,,,,,3.89375,5.121495327102804,,16.414634146341463,10.635593220338983,1.5078740157480315,2.7755102040816326,2.824468085106383,1.139367816091954,0.976878612716763,2.9464285714285716,0.28061224489795916,0.9592711682743837,1.7359249329758712,0.558982266769468,1.9361963190184048,2.074641148325359,1.9592668024439919,0.6097902097902098,,1.2776859504132232
AKAM,,1.410098851188886,0.5462835037303122,2.476267529665588,0.9342056074766355,1.216308040770102,1.9806708357021034,1.5327820437093915,1.4587837837837838,0.30802581165557574,0.49781142789542177,0.8983282674772036,0.62627365356623,0.8860416038589086,,,3.4196685878962536,0.7542262678803641,1.021632937892533,2.182741116751269,1.496031746031746,0.6688475088072471,1.0734632683658172,2.513477088948787,0.626932668329177,1.1545553145336225,1.7014134275618376,1.342714360862704,0.6412168207575306,0.8197569756975698,1.0541720154043646,0.3078947368421053,,1.5476793248945149,,1.2199693955623565,0.9977140244599383,,,0.9979053603732267,0.522976231484671,,,
HON,0.5419569827325053,1.5428525743524144,1.7492315573770492,1.1787589051368579,,1.0983764668059797,0.8071070034260218,0.6957893647837782,0.6035300974107068,0.6766013502387618,0.23655032264964884,0.11602019738352078,1.3845750606120175,1.4858423304135262,1.381306990881459,1.4567111286115075,1.5167438061530085,0.6163967611336032,1.7422121896162528,,1.7323556370302475,1.9922772277227723,1.0904898329955979,1.145496294750026,0.5576163489610166,,0.9798575788402848,0.5927900482355928,0.9170542635658915,0.9920829920829921,1.7586891757696128,0.7447008949599623,0.7882632831086439,0.8203472840605521,1.1739940387481371,1.0158415841584159,1.2117296222664016,0.8086213303604608,0.9327979712595097,4.397236614853195,1.3150912106135986,3.7641408751334047,1.2154620311070448,0.7824230164081816
ALKS,1.73757225433526,,,,2.573735199138859,1.7268186753528774,1.378657007522987,1.8937644341801385,1.2671781187458306,1.8111888111888113,0.7189398122584207,1.5418918918918918,3.7028985507246377,,0.8174783796085571,1.3132845188284519,7.504734158776402,9.738583719391132,,1.2291314156796391,,3.17722681359045,1.1049304677623262,4.8478260869565215,0.3892277592358154,0.9087301587301587,6.924217462932455,,,,2.8280152518563115,,1.3875480399692544,,1.3894324853228963,0.5024480837413473,1.8513374485596708,3.716083916083916,,1.8904244817374136,,,1.1403038427167114,0.6218307540335858
